sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Liste,bâtiment,2,612,1008,ArialMT,#000,168,210,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,identifié,2,612,1008,ArialMT,#000,214,252,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,à,2,612,1008,ArialMT,#000,256,262,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,l’inventaire,2,612,1008,ArialMT,#000,266,319,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,du,2,612,1008,ArialMT,#000,323,335,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,patrimoine,2,612,1008,ArialMT,#000,339,391,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,bâti,2,612,1008,ArialMT,#000,395,412,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,417,429,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,ArialMT,#000,433,441,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,MRC,2,612,1008,ArialMT,#000,445,470,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,des,2,612,1008,ArialMT,#000,475,492,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,Pays-,2,612,1008,ArialMT,#000,496,525,205,216,1213,7,P,Document;L;LI;LBody
O,I-Liste,d’en-Haut,2,612,1008,ArialMT,#000,142,189,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,en,2,612,1008,ArialMT,#000,193,205,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,vigueur,2,612,1008,ArialMT,#000,208,244,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,au,2,612,1008,ArialMT,#000,247,259,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,moment,2,612,1008,ArialMT,#000,262,302,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,305,317,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,ArialMT,#000,320,329,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,demande,2,612,1008,ArialMT,#000,332,378,217,228,1225,7,P,Document;L;LI;LBody
O,I-Liste,d’autorisation;,2,612,1008,ArialMT,#000,381,449,217,228,1225,7,P,Document;L;LI;LBody
O,B-Liste,3.,2,612,1008,ArialMT,#000,121,130,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,Une,2,612,1008,ArialMT,#000,142,162,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,construction,2,612,1008,ArialMT,#000,170,229,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,principale,2,612,1008,ArialMT,#000,237,284,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,ou,2,612,1008,ArialMT,#000,292,305,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,un,2,612,1008,ArialMT,#000,313,325,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,vestige,2,612,1008,ArialMT,#000,333,368,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,d’une,2,612,1008,ArialMT,#000,375,402,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,construction,2,612,1008,ArialMT,#000,410,470,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,principale,2,612,1008,ArialMT,#000,478,525,230,241,1238,8,P,Document;L;LI;LBody
O,I-Liste,construite,2,612,1008,ArialMT,#000,142,190,243,254,1251,8,P,Document;L;LI;LBody
O,I-Liste,avant,2,612,1008,ArialMT,#000,193,220,243,254,1251,8,P,Document;L;LI;LBody
O,I-Liste,1940;,2,612,1008,ArialMT,#000,223,250,243,254,1251,8,P,Document;L;LI;LBody
O,B-Liste,4.,2,612,1008,ArialMT,#000,121,130,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,Une,2,612,1008,ArialMT,#000,142,162,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,construction,2,612,1008,ArialMT,#000,168,228,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,accessoire,2,612,1008,ArialMT,#000,234,286,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,non,2,612,1008,ArialMT,#000,293,311,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,résidentielle,2,612,1008,ArialMT,#000,317,376,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,occupant,2,612,1008,ArialMT,#000,382,427,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,plus,2,612,1008,ArialMT,#000,433,453,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,459,472,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,50,2,612,1008,ArialMT,#000,478,490,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,m2,2,612,1008,,,496,509,255,266,1263,,,
O,I-Liste,et,2,612,1008,ArialMT,#000,516,525,255,266,1263,9,P,Document;L;LI;LBody
O,I-Liste,construite,2,612,1008,ArialMT,#000,142,190,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,avant,2,612,1008,ArialMT,#000,193,219,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,1960,2,612,1008,ArialMT,#000,223,247,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,ArialMT,#000,250,259,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,"ce,",2,612,1008,ArialMT,#000,262,277,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,même,2,612,1008,ArialMT,#000,280,311,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,si,2,612,1008,ArialMT,#000,314,322,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,elle,2,612,1008,ArialMT,#000,325,342,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,a,2,612,1008,ArialMT,#000,345,351,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,été,2,612,1008,ArialMT,#000,354,369,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,remplacée,2,612,1008,ArialMT,#000,372,424,268,279,1276,9,P,Document;L;LI;LBody
O,I-Liste,depuis;,2,612,1008,ArialMT,#000,427,462,268,279,1276,9,P,Document;L;LI;LBody
O,B-Liste,5.,2,612,1008,ArialMT,#000,121,130,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,Un,2,612,1008,ArialMT,#000,142,156,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,bâtiment,2,612,1008,ArialMT,#000,160,202,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,principal,2,612,1008,ArialMT,#000,206,247,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,situé,2,612,1008,ArialMT,#000,251,274,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,dans,2,612,1008,ArialMT,#000,278,302,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,les,2,612,1008,ArialMT,#000,306,320,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,types,2,612,1008,ArialMT,#000,324,350,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,des,2,612,1008,ArialMT,#000,354,372,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,milieux,2,612,1008,ArialMT,#000,376,410,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,"T5.1,",2,612,1008,ArialMT,#000,414,439,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,"T5.2,",2,612,1008,ArialMT,#000,443,468,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,"T5.3,",2,612,1008,ArialMT,#000,472,497,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,ZC.1,2,612,1008,ArialMT,#000,501,525,281,292,1289,10,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,ArialMT,#000,142,151,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,ZC.2,2,612,1008,ArialMT,#000,154,178,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,du,2,612,1008,ArialMT,#000,181,193,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,Règlement,2,612,1008,Arial-ItalicMT,#000,196,249,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,Arial-ItalicMT,#000,253,265,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,zonage,2,612,1008,Arial-ItalicMT,#000,268,304,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,1314-2021-Z,2,612,1008,Arial-ItalicMT,#000,307,370,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,ArialMT,#000,373,382,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,ses,2,612,1008,ArialMT,#000,385,402,293,304,1301,10,P,Document;L;LI;LBody
O,I-Liste,modifications.,2,612,1008,ArialMT,#000,405,473,293,304,1301,10,P,Document;L;LI;LBody
O,B-Article,Article,2,612,1008,Arial-BoldMT,#000,121,155,319,330,1327,12,P,Document;P
O,I-Article,6,2,612,1008,Arial-BoldMT,#000,158,164,319,330,1327,12,P,Document;P
O,I-Article,Exclusions,2,612,1008,ArialMT,#000,184,237,319,330,1327,12,P,Document;P
O,I-Article,à,2,612,1008,ArialMT,#000,240,246,319,330,1327,12,P,Document;P
O,I-Article,l’application,2,612,1008,ArialMT,#000,249,307,319,330,1327,12,P,Document;P
O,I-Article,du,2,612,1008,ArialMT,#000,310,322,319,330,1327,12,P,Document;P
O,I-Article,règlement,2,612,1008,ArialMT,#000,325,374,319,330,1327,12,P,Document;P
O,B-Alinea,La,2,612,1008,ArialMT,#000,121,133,344,355,1352,14,P,Document;P
O,I-Alinea,démolition,2,612,1008,ArialMT,#000,137,187,344,355,1352,14,P,Document;P
O,I-Alinea,d’une,2,612,1008,ArialMT,#000,192,219,344,355,1352,14,P,Document;P
O,I-Alinea,construction,2,612,1008,ArialMT,#000,223,282,344,355,1352,14,P,Document;P
O,I-Alinea,identifiée,2,612,1008,ArialMT,#000,287,331,344,355,1352,14,P,Document;P
O,I-Alinea,aux,2,612,1008,ArialMT,#000,335,353,344,355,1352,14,P,Document;P
O,I-Alinea,alinéas,2,612,1008,ArialMT,#000,357,392,344,355,1352,14,P,Document;P
O,I-Alinea,"3,",2,612,1008,ArialMT,#000,396,406,344,355,1352,14,P,Document;P
O,I-Alinea,4,2,612,1008,ArialMT,#000,410,416,344,355,1352,14,P,Document;P
O,I-Alinea,et,2,612,1008,ArialMT,#000,421,430,344,355,1352,14,P,Document;P
O,I-Alinea,5,2,612,1008,ArialMT,#000,434,440,344,355,1352,14,P,Document;P
O,I-Alinea,de,2,612,1008,ArialMT,#000,445,457,344,355,1352,14,P,Document;P
O,I-Alinea,l’article,2,612,1008,ArialMT,#000,461,495,344,355,1352,14,P,Document;P
O,I-Alinea,5,2,612,1008,ArialMT,#000,500,506,344,355,1352,14,P,Document;P
O,I-Alinea,est,2,612,1008,ArialMT,#000,510,525,344,355,1352,14,P,Document;P
O,I-Alinea,exclue,2,612,1008,ArialMT,#000,121,152,357,368,1365,14,P,Document;P
O,I-Alinea,de,2,612,1008,ArialMT,#000,156,168,357,368,1365,14,P,Document;P
O,I-Alinea,l’application,2,612,1008,ArialMT,#000,171,228,357,368,1365,14,P,Document;P
O,I-Alinea,du,2,612,1008,ArialMT,#000,231,244,357,368,1365,14,P,Document;P
O,I-Alinea,présent,2,612,1008,ArialMT,#000,247,283,357,368,1365,14,P,Document;P
O,I-Alinea,règlement,2,612,1008,ArialMT,#000,286,335,357,368,1365,14,P,Document;P
O,I-Alinea,dans,2,612,1008,ArialMT,#000,338,362,357,368,1365,14,P,Document;P
O,I-Alinea,l’une,2,612,1008,ArialMT,#000,365,388,357,368,1365,14,P,Document;P
O,I-Alinea,des,2,612,1008,ArialMT,#000,391,409,357,368,1365,14,P,Document;P
O,I-Alinea,situations,2,612,1008,ArialMT,#000,412,459,357,368,1365,14,P,Document;P
O,I-Alinea,suivantes,2,612,1008,ArialMT,#000,462,508,357,368,1365,14,P,Document;P
O,I-Alinea,:,2,612,1008,ArialMT,#000,512,515,357,368,1365,14,P,Document;P
O,B-Liste,1.,2,612,1008,ArialMT,#000,121,130,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,Une,2,612,1008,ArialMT,#000,142,162,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,démolition,2,612,1008,ArialMT,#000,169,219,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,exigée,2,612,1008,ArialMT,#000,226,259,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,par,2,612,1008,ArialMT,#000,266,281,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,ArialMT,#000,289,297,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,Ville,2,612,1008,ArialMT,#000,304,325,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,dans,2,612,1008,ArialMT,#000,332,356,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,le,2,612,1008,ArialMT,#000,363,371,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,cadre,2,612,1008,ArialMT,#000,378,406,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,413,425,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,l’application,2,612,1008,ArialMT,#000,432,490,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,497,509,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,ArialMT,#000,516,525,369,380,1377,15,P,Document;L;LI;LBody
O,I-Liste,règlementation,2,612,1008,ArialMT,#000,142,215,382,393,1390,15,P,Document;L;LI;LBody
O,I-Liste,d’urbanisme;,2,612,1008,ArialMT,#000,218,281,382,393,1390,15,P,Document;L;LI;LBody
O,B-Liste,2.,2,612,1008,ArialMT,#000,121,130,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,Une,2,612,1008,ArialMT,#000,142,162,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,démolition,2,612,1008,ArialMT,#000,166,216,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,ordonnée,2,612,1008,ArialMT,#000,220,267,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,en,2,612,1008,ArialMT,#000,271,283,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,vertu,2,612,1008,ArialMT,#000,287,312,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,des,2,612,1008,ArialMT,#000,316,334,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,articles,2,612,1008,ArialMT,#000,338,373,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,"227,",2,612,1008,ArialMT,#000,377,398,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,229,2,612,1008,ArialMT,#000,403,421,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,ArialMT,#000,425,434,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,231,2,612,1008,ArialMT,#000,439,457,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,461,473,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,ArialMT,#000,478,486,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,Loi,2,612,1008,Arial-ItalicMT,#000,491,505,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,sur,2,612,1008,Arial-ItalicMT,#000,509,525,395,406,1403,16,P,Document;L;LI;LBody
O,I-Liste,l’aménagement,2,612,1008,Arial-ItalicMT,#000,142,217,407,418,1415,16,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,Arial-ItalicMT,#000,220,229,407,418,1415,16,P,Document;L;LI;LBody
O,I-Liste,l’urbanisme,2,612,1008,Arial-ItalicMT,#000,232,288,407,418,1415,16,P,Document;L;LI;LBody
O,I-Liste,"(LRQ,",2,612,1008,ArialMT,#000,292,321,407,418,1415,16,P,Document;L;LI;LBody
O,I-Liste,A-19.1);,2,612,1008,ArialMT,#000,324,363,407,418,1415,16,P,Document;L;LI;LBody
O,B-Liste,3.,2,612,1008,ArialMT,#000,121,130,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,Une,2,612,1008,ArialMT,#000,142,162,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,démolition,2,612,1008,ArialMT,#000,166,217,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,d’une,2,612,1008,ArialMT,#000,221,248,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,construction,2,612,1008,ArialMT,#000,252,312,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,menacée,2,612,1008,ArialMT,#000,316,361,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,par,2,612,1008,ArialMT,#000,365,381,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,l’imminence,2,612,1008,ArialMT,#000,386,444,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,d’un,2,612,1008,ArialMT,#000,448,469,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,sinistre,2,612,1008,ArialMT,#000,473,508,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,ou,2,612,1008,ArialMT,#000,512,524,420,431,1428,17,P,Document;L;LI;LBody
O,I-Liste,jugée,2,612,1008,ArialMT,#000,142,169,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,dangereuse,2,612,1008,ArialMT,#000,172,230,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,au,2,612,1008,ArialMT,#000,233,246,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,sens,2,612,1008,ArialMT,#000,249,272,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,275,287,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,Arial-ItalicMT,#000,291,299,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,Loi,2,612,1008,Arial-ItalicMT,#000,302,317,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,sur,2,612,1008,Arial-ItalicMT,#000,320,335,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,la,2,612,1008,Arial-ItalicMT,#000,339,347,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,sécurité,2,612,1008,Arial-ItalicMT,#000,350,389,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,civile,2,612,1008,Arial-ItalicMT,#000,392,416,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,"(LRQ,",2,612,1008,ArialMT,#000,420,449,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,chapitre,2,612,1008,ArialMT,#000,452,492,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,S-2.3),2,612,1008,ArialMT,#000,495,525,432,443,1441,17,P,Document;L;LI;LBody
O,I-Liste,et,2,612,1008,ArialMT,#000,142,151,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,sur,2,612,1008,ArialMT,#000,155,170,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,demande,2,612,1008,ArialMT,#000,174,220,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,du,2,612,1008,ArialMT,#000,224,236,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,Service,2,612,1008,ArialMT,#000,240,276,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,de,2,612,1008,ArialMT,#000,280,292,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,sécurité,2,612,1008,ArialMT,#000,296,335,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,des,2,612,1008,ArialMT,#000,339,356,445,456,1453,17,P,Document;L;LI;LBody
O,I-Liste,incendies,2,612,1008,ArialMT,#000,360,406,445,456,1453,17,P,Document;L;LI;LBody
