sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,sous-sections,12,612,1008,BCDEEE+ArialNarrow,#000,431,482,184,194,11273,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,numérotées,12,612,1008,BCDEEE+ArialNarrow,#000,484,527,184,194,11273,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDEEE+ArialNarrow,#000,85,94,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,chiffres,12,612,1008,BCDEEE+ArialNarrow,#000,96,123,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,arabes.,12,612,1008,BCDEEE+ArialNarrow,#000,125,153,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Les,12,612,1008,BCDEEE+ArialNarrow,#000,155,168,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,articles,12,612,1008,BCDEEE+ArialNarrow,#000,170,196,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sont,12,612,1008,BCDEEE+ArialNarrow,#000,198,214,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,"numérotés,",12,612,1008,BCDEEE+ArialNarrow,#000,216,257,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,12,612,1008,BCDEEE+ArialNarrow,#000,260,269,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,façon,12,612,1008,BCDEEE+ArialNarrow,#000,271,291,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,"consécutive,",12,612,1008,BCDEEE+ArialNarrow,#000,293,339,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDEEE+ArialNarrow,#000,341,350,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,chiffres,12,612,1008,BCDEEE+ArialNarrow,#000,352,379,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,arabes.,12,612,1008,BCDEEE+ArialNarrow,#000,381,408,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Chaque,12,612,1008,BCDEEE+ArialNarrow,#000,411,439,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,article,12,612,1008,BCDEEE+ArialNarrow,#000,442,463,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,peut,12,612,1008,BCDEEE+ArialNarrow,#000,466,482,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,être,12,612,1008,BCDEEE+ArialNarrow,#000,484,498,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,ensuite,12,612,1008,BCDEEE+ArialNarrow,#000,500,527,195,205,11285,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,divisé,12,612,1008,BCDMEE+ArialNarrow,#000,85,106,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDMEE+ArialNarrow,#000,109,119,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,alinéas.,12,612,1008,BCDMEE+ArialNarrow,#000,122,150,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDMEE+ArialNarrow,#000,154,164,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,alinéa,12,612,1008,BCDMEE+ArialNarrow,#000,168,190,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,n’est,12,612,1008,BCDMEE+ArialNarrow,#000,193,211,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,précédé,12,612,1008,BCDMEE+ArialNarrow,#000,214,244,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,d’aucun,12,612,1008,BCDMEE+ArialNarrow,#000,247,276,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,"chiffre,",12,612,1008,BCDMEE+ArialNarrow,#000,280,304,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,lettre,12,612,1008,BCDMEE+ArialNarrow,#000,308,326,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,ni,12,612,1008,BCDMEE+ArialNarrow,#000,329,336,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,marque,12,612,1008,BCDMEE+ArialNarrow,#000,339,367,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,particulière.,12,612,1008,BCDMEE+ArialNarrow,#000,371,413,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDMEE+ArialNarrow,#000,416,427,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,alinéa,12,612,1008,BCDMEE+ArialNarrow,#000,430,452,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,peut,12,612,1008,BCDMEE+ArialNarrow,#000,456,472,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,être,12,612,1008,BCDMEE+ArialNarrow,#000,475,489,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,divisé,12,612,1008,BCDMEE+ArialNarrow,#000,493,514,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDMEE+ArialNarrow,#000,517,526,207,217,11296,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,paragraphes.,12,612,1008,BCDEEE+ArialNarrow,#000,85,133,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDEEE+ArialNarrow,#000,136,147,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,paragraphe,12,612,1008,BCDEEE+ArialNarrow,#000,149,191,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,est,12,612,1008,BCDEEE+ArialNarrow,#000,194,205,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,numéroté,12,612,1008,BCDEEE+ArialNarrow,#000,208,242,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDEEE+ArialNarrow,#000,245,254,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,chiffres,12,612,1008,BCDEEE+ArialNarrow,#000,257,284,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,arabes.,12,612,1008,BCDEEE+ArialNarrow,#000,286,314,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDEEE+ArialNarrow,#000,316,327,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,paragraphe,12,612,1008,BCDEEE+ArialNarrow,#000,330,371,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,peut,12,612,1008,BCDEEE+ArialNarrow,#000,374,390,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,être,12,612,1008,BCDEEE+ArialNarrow,#000,393,407,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,divisé,12,612,1008,BCDEEE+ArialNarrow,#000,410,431,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDEEE+ArialNarrow,#000,433,443,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sous-paragraphes.,12,612,1008,BCDEEE+ArialNarrow,#000,445,514,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDEEE+ArialNarrow,#000,517,527,218,228,11308,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sous-paragraphe,12,612,1008,BCDEEE+ArialNarrow,#000,85,147,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,est,12,612,1008,BCDMEE+ArialNarrow,#000,149,160,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,précédé,12,612,1008,BCDMEE+ArialNarrow,#000,162,192,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,d’une,12,612,1008,BCDMEE+ArialNarrow,#000,194,214,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,lettre,12,612,1008,BCDMEE+ArialNarrow,#000,216,234,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,minuscule.,12,612,1008,BCDMEE+ArialNarrow,#000,236,275,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDMEE+ArialNarrow,#000,277,288,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sous-paragraphe,12,612,1008,BCDMEE+ArialNarrow,#000,290,352,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,peut,12,612,1008,BCDEEE+ArialNarrow,#000,354,370,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,être,12,612,1008,BCDEEE+ArialNarrow,#000,372,386,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,divisé,12,612,1008,BCDEEE+ArialNarrow,#000,388,409,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,en,12,612,1008,BCDEEE+ArialNarrow,#000,411,420,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sous-alinéas.,12,612,1008,BCDEEE+ArialNarrow,#000,422,471,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Un,12,612,1008,BCDEEE+ArialNarrow,#000,473,483,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,sous-alinéa,12,612,1008,BCDEEE+ArialNarrow,#000,485,527,230,240,11319,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,est,12,612,1008,BCDMEE+ArialNarrow,#000,85,96,241,251,11331,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,précédé,12,612,1008,BCDMEE+ArialNarrow,#000,98,128,241,251,11331,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,d’un,12,612,1008,BCDMEE+ArialNarrow,#000,130,146,241,251,11331,4,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,tiret.,12,612,1008,BCDMEE+ArialNarrow,#000,148,164,241,251,11331,4,Span,L;L;L;L;L;L;LI;LBody
O,B-Alinea,L’exemple,12,612,1008,BCDMEE+ArialNarrow,#000,85,122,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,suivant,12,612,1008,BCDMEE+ArialNarrow,#000,125,151,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,illustre,12,612,1008,BCDMEE+ArialNarrow,#000,153,177,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,la,12,612,1008,BCDMEE+ArialNarrow,#000,179,185,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,structure,12,612,1008,BCDMEE+ArialNarrow,#000,187,219,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,générale,12,612,1008,BCDMEE+ArialNarrow,#000,222,254,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,du,12,612,1008,BCDMEE+ArialNarrow,#000,256,265,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,présent,12,612,1008,BCDMEE+ArialNarrow,#000,267,295,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,règlement,12,612,1008,BCDMEE+ArialNarrow,#000,297,333,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,:,12,612,1008,BCDMEE+ArialNarrow,#000,336,338,262,272,11351,5,Span,L;L;L;L;L;L;LI;Lbl
O,B-Figure,CHAPITRE,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,261,337,284,302,11373,7,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,X,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,341,351,284,302,11373,7,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,SECTION,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,275,326,312,327,11402,9,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,X,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,329,337,312,327,11402,9,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,SOUS-SECTION,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,267,329,337,347,11426,11,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,X.X,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,332,345,337,347,11426,12,Span,L;L;L;L;L;L;LI;LBody
O,I-Figure,X,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,276,281,358,368,11447,13,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,Article,12,612,1008,BCDKEE+ArialNarrow-Bold,#000,311,337,358,368,11447,14,Span,L;L;L;L;L;L;LI;LBody
O,I-Figure,ALINÉA,12,612,1008,BCDEEE+ArialNarrow,#000,292,321,378,388,11467,15,Span,L;L;L;L;L;L;LI;Lbl
O,I-Figure,PARAGRAPHE,12,612,1008,BCDEEE+ArialNarrow,#000,301,358,396,405,11485,18,Span,L;LI;LBody
O,I-Figure,SOUS-PARAGRAPHE,12,612,1008,BCDEEE+ArialNarrow,#000,291,374,410,420,11499,20,Span,L;L;L;L;L;L;L;L;LI;LBody
O,I-Figure,-,12,612,1008,BCDPEE+CenturyGothic,#000,270,273,422,432,11511,21,Span,L;L;LI;Lbl
O,I-Figure,SOUS-SOUS-PARAGRAPHE,12,612,1008,BCDEEE+ArialNarrow,#000,288,396,422,432,11511,22,Span,L;L;LI;LBody
