sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,2021,2,595,842,CIDFont+F6,#555,222,245,157,167,999,,,
O,B-Alinea,Adoption,2,595,842,CIDFont+F6,#555,52,92,175,186,1017,,,
O,I-Alinea,:,2,595,842,CIDFont+F6,#555,93,96,175,186,1017,,,
O,I-Alinea,19,2,595,842,CIDFont+F6,#555,191,202,175,186,1017,,,
O,I-Alinea,juillet,2,595,842,CIDFont+F6,#555,204,225,175,186,1017,,,
O,I-Alinea,2021,2,595,842,CIDFont+F6,#555,227,250,175,186,1017,,,
O,B-Alinea,Entrée,2,595,842,CIDFont+F6,#555,52,82,194,204,1036,,,
O,I-Alinea,en,2,595,842,CIDFont+F6,#555,84,95,194,204,1036,,,
O,I-Alinea,vigueur,2,595,842,CIDFont+F6,#555,97,129,194,204,1036,,,
O,I-Alinea,:,2,595,842,CIDFont+F6,#555,131,134,194,204,1036,,,
O,I-Alinea,23,2,595,842,CIDFont+F6,#555,191,202,194,204,1036,,,
O,I-Alinea,septembre,2,595,842,CIDFont+F6,#555,204,251,194,204,1036,,,
O,I-Alinea,2021,2,595,842,CIDFont+F6,#555,253,275,194,204,1036,,,
O,B-Alinea,Numéro,2,595,842,CIDFont+F7,#444,173,214,373,384,1215,,,
O,I-Alinea,du,2,595,842,CIDFont+F7,#444,217,230,373,384,1215,,,
O,I-Alinea,règlement,2,595,842,CIDFont+F7,#444,233,284,373,384,1215,,,
O,I-Alinea,Date,2,595,842,CIDFont+F7,#444,381,404,373,384,1215,,,
O,I-Alinea,d’entrée,2,595,842,CIDFont+F7,#444,407,449,373,384,1215,,,
O,I-Alinea,en,2,595,842,CIDFont+F7,#444,452,464,373,384,1215,,,
O,I-Alinea,vigueur,2,595,842,CIDFont+F7,#444,467,506,373,384,1215,,,
B-Numero,I-Alinea,1314-2021-C-1,2,595,842,CIDFont+F6,#444,192,264,412,423,1254,,,
O,I-Alinea,17,2,595,842,CIDFont+F6,#444,411,422,412,423,1254,,,
O,I-Alinea,mars,2,595,842,CIDFont+F6,#444,425,449,412,423,1254,,,
O,I-Alinea,2023,2,595,842,CIDFont+F6,#444,452,476,412,423,1254,,,
O,B-Pied,2,2,595,842,CIDFont+F1,#777,540,543,764,772,1606,,,
B-Titre,B-Tete,Règlement,3,595,842,CIDFont+F1,#777,52,83,71,79,1755,,,
I-Titre,I-Tete,de,3,595,842,CIDFont+F1,#777,85,92,71,79,1755,,,
I-Titre,I-Tete,construction,3,595,842,CIDFont+F1,#777,94,128,71,79,1755,,,
I-Titre,I-Tete,1314-2021-C,3,595,842,CIDFont+F1,#777,130,168,71,79,1755,,,
O,I-Tete,Table,3,595,842,CIDFont+F1,#777,408,424,71,79,1755,,,
O,I-Tete,des,3,595,842,CIDFont+F1,#777,426,436,71,79,1755,,,
O,I-Tete,"matières,",3,595,842,CIDFont+F1,#777,438,464,71,79,1755,,,
O,I-Tete,des,3,595,842,CIDFont+F1,#777,466,476,71,79,1755,,,
O,I-Tete,figures,3,595,842,CIDFont+F1,#777,478,497,71,79,1755,,,
O,I-Tete,et,3,595,842,CIDFont+F1,#777,499,504,71,79,1755,,,
O,I-Tete,des,3,595,842,CIDFont+F1,#777,506,516,71,79,1755,,,
O,I-Tete,tableaux,3,595,842,CIDFont+F1,#777,518,542,71,79,1755,,,
O,B-TOC,Table,3,595,842,CIDFont+F2,#555,52,109,111,136,1795,,,
O,I-TOC,des,3,595,842,CIDFont+F2,#555,114,152,111,136,1795,,,
O,I-TOC,matières,3,595,842,CIDFont+F2,#555,157,249,111,136,1795,,,
O,I-TOC,CHAPITRE,3,595,842,CIDFont+F8,#222,52,101,150,161,1833,,,
O,I-TOC,1,3,595,842,CIDFont+F8,#222,104,109,150,161,1833,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,194,150,161,1833,,,
O,I-TOC,"DÉCLARATOIRES,",3,595,842,CIDFont+F8,#222,196,281,150,161,1833,,,
O,I-TOC,INTERPRÉTATIVES,3,595,842,CIDFont+F8,#222,284,373,150,161,1833,,,
O,I-TOC,ET,3,595,842,CIDFont+F8,#222,375,388,150,161,1833,,,
O,I-TOC,ADMINISTRATIVES,3,595,842,CIDFont+F8,#222,390,478,150,161,1833,,,
O,I-TOC,......................,3,595,842,CIDFont+F8,#222,478,537,150,161,1833,,,
O,I-TOC,7,3,595,842,CIDFont+F8,#222,537,543,150,161,1833,,,
O,I-TOC,SECTION,3,595,842,CIDFont+F8,#222,52,88,169,178,1852,,,
O,I-TOC,1,3,595,842,CIDFont+F8,#222,90,94,169,178,1852,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,182,169,178,1852,,,
O,I-TOC,DÉCLARATOIRES................................................................................................................................,3,595,842,CIDFont+F8,#222,184,537,169,178,1852,,,
O,I-TOC,8,3,595,842,CIDFont+F8,#222,538,543,169,178,1852,,,
O,I-TOC,1.,3,595,842,CIDFont+F1,#222,52,59,186,195,1869,,,
O,I-TOC,Titre,3,595,842,CIDFont+F1,#222,80,96,186,195,1869,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,98,107,186,195,1869,,,
O,I-TOC,règlement,3,595,842,CIDFont+F1,#222,109,145,186,195,1869,,,
O,I-TOC,................................................................................................................................................................................,3,595,842,CIDFont+F1,#222,146,537,186,195,1869,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,186,195,1869,,,
O,I-TOC,2.,3,595,842,CIDFont+F1,#222,52,59,202,212,1886,,,
O,I-TOC,Abrogation,3,595,842,CIDFont+F1,#222,80,119,202,212,1886,,,
O,I-TOC,............................................................................................................................................................................................,3,595,842,CIDFont+F1,#222,120,537,202,212,1886,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,202,212,1886,,,
O,I-TOC,3.,3,595,842,CIDFont+F1,#222,52,59,219,229,1903,,,
O,I-TOC,Portée,3,595,842,CIDFont+F1,#222,80,103,219,229,1903,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,106,115,219,229,1903,,,
O,I-TOC,règlement,3,595,842,CIDFont+F1,#222,117,152,219,229,1903,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,155,161,219,229,1903,,,
O,I-TOC,territoire,3,595,842,CIDFont+F1,#222,163,193,219,229,1903,,,
O,I-TOC,assujetti,3,595,842,CIDFont+F1,#222,195,224,219,229,1903,,,
O,I-TOC,............................................................................................................................................,3,595,842,CIDFont+F1,#222,226,537,219,229,1903,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,219,229,1903,,,
O,I-TOC,4.,3,595,842,CIDFont+F1,#222,52,59,236,246,1920,,,
O,I-TOC,Domaine,3,595,842,CIDFont+F1,#222,80,112,236,246,1920,,,
O,I-TOC,d'application,3,595,842,CIDFont+F1,#222,114,158,236,246,1920,,,
O,I-TOC,..........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,160,537,236,246,1920,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,236,246,1920,,,
O,I-TOC,5.,3,595,842,CIDFont+F1,#222,52,59,253,263,1937,,,
O,I-TOC,Travaux,3,595,842,CIDFont+F1,#222,80,109,253,263,1937,,,
O,I-TOC,non,3,595,842,CIDFont+F1,#222,111,124,253,263,1937,,,
O,I-TOC,affectés,3,595,842,CIDFont+F1,#222,127,155,253,263,1937,,,
O,I-TOC,............................................................................................................................................................................,3,595,842,CIDFont+F1,#222,155,537,253,263,1937,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,253,263,1937,,,
O,I-TOC,6.,3,595,842,CIDFont+F1,#222,52,59,270,280,1954,,,
O,I-TOC,Dispositions,3,595,842,CIDFont+F1,#222,80,123,270,280,1954,,,
O,I-TOC,des,3,595,842,CIDFont+F1,#222,125,138,270,280,1954,,,
O,I-TOC,lois,3,595,842,CIDFont+F1,#222,140,152,270,280,1954,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,154,161,270,280,1954,,,
O,I-TOC,d’autres,3,595,842,CIDFont+F1,#222,163,192,270,280,1954,,,
O,I-TOC,règlements,3,595,842,CIDFont+F1,#222,194,234,270,280,1954,,,
O,I-TOC,........................................................................................................................................,3,595,842,CIDFont+F1,#222,235,537,270,280,1954,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,270,280,1954,,,
O,I-TOC,7.,3,595,842,CIDFont+F1,#222,52,59,287,297,1971,,,
O,I-TOC,Documents,3,595,842,CIDFont+F1,#222,80,120,287,297,1971,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,123,131,287,297,1971,,,
O,I-TOC,renvoi,3,595,842,CIDFont+F1,#222,134,155,287,297,1971,,,
O,I-TOC,...........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,158,537,287,297,1971,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,287,297,1971,,,
O,I-TOC,8.,3,595,842,CIDFont+F1,#222,52,59,304,314,1988,,,
O,I-TOC,Entrée,3,595,842,CIDFont+F1,#222,80,103,304,314,1988,,,
O,I-TOC,en,3,595,842,CIDFont+F1,#222,106,115,304,314,1988,,,
O,I-TOC,vigueur,3,595,842,CIDFont+F1,#222,117,143,304,314,1988,,,
O,I-TOC,.................................................................................................................................................................................,3,595,842,CIDFont+F1,#222,144,537,304,314,1988,,,
O,I-TOC,8,3,595,842,CIDFont+F1,#222,538,543,304,314,1988,,,
O,I-TOC,SECTION,3,595,842,CIDFont+F8,#222,52,88,321,331,2005,,,
O,I-TOC,2,3,595,842,CIDFont+F8,#222,90,94,321,331,2005,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,182,321,331,2005,,,
O,I-TOC,INTERPRÉTATIVES,3,595,842,CIDFont+F8,#222,184,258,321,331,2005,,,
O,I-TOC,.............................................................................................................................,3,595,842,CIDFont+F8,#222,260,537,321,331,2005,,,
O,I-TOC,9,3,595,842,CIDFont+F8,#222,538,543,321,331,2005,,,
O,I-TOC,9.,3,595,842,CIDFont+F1,#222,52,59,338,348,2022,,,
O,I-TOC,Ville,3,595,842,CIDFont+F1,#222,80,95,338,348,2022,,,
O,I-TOC,.......................................................................................................................................................................................................,3,595,842,CIDFont+F1,#222,95,537,338,348,2022,,,
O,I-TOC,9,3,595,842,CIDFont+F1,#222,538,543,338,348,2022,,,
O,I-TOC,10.,3,595,842,CIDFont+F1,#222,52,63,355,364,2039,,,
O,I-TOC,Structure,3,595,842,CIDFont+F1,#222,80,112,355,364,2039,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,115,123,355,364,2039,,,
O,I-TOC,règlement,3,595,842,CIDFont+F1,#222,126,161,355,364,2039,,,
O,I-TOC,.........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,162,537,355,364,2039,,,
O,I-TOC,9,3,595,842,CIDFont+F1,#222,538,543,355,364,2039,,,
O,I-TOC,11.,3,595,842,CIDFont+F1,#222,52,63,372,381,2056,,,
O,I-TOC,Interprétation,3,595,842,CIDFont+F1,#222,80,127,372,381,2056,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,129,138,372,381,2056,,,
O,I-TOC,texte,3,595,842,CIDFont+F1,#222,140,158,372,381,2056,,,
O,I-TOC,..........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,160,537,372,381,2056,,,
O,I-TOC,9,3,595,842,CIDFont+F1,#222,538,543,372,381,2056,,,
O,I-TOC,12.,3,595,842,CIDFont+F1,#222,52,63,389,398,2073,,,
O,I-TOC,Interprétation,3,595,842,CIDFont+F1,#222,80,127,389,398,2073,,,
O,I-TOC,en,3,595,842,CIDFont+F1,#222,129,138,389,398,2073,,,
O,I-TOC,cas,3,595,842,CIDFont+F1,#222,140,153,389,398,2073,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,155,164,389,398,2073,,,
O,I-TOC,contradiction,3,595,842,CIDFont+F1,#222,166,211,389,398,2073,,,
O,I-TOC,................................................................................................................................................,3,595,842,CIDFont+F1,#222,213,533,389,398,2073,,,
O,I-TOC,10,3,595,842,CIDFont+F1,#222,534,543,389,398,2073,,,
O,I-TOC,13.,3,595,842,CIDFont+F1,#222,52,63,406,415,2089,,,
O,I-TOC,Terminologie,3,595,842,CIDFont+F1,#222,80,126,406,415,2089,,,
O,I-TOC,.......................................................................................................................................................................................,3,595,842,CIDFont+F1,#222,126,533,406,415,2089,,,
O,I-TOC,10,3,595,842,CIDFont+F1,#222,534,543,406,415,2089,,,
O,I-TOC,SECTION,3,595,842,CIDFont+F8,#222,52,88,422,432,2106,,,
O,I-TOC,3,3,595,842,CIDFont+F8,#222,90,94,422,432,2106,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,182,422,432,2106,,,
O,I-TOC,ADMINISTRATIVES,3,595,842,CIDFont+F8,#222,184,257,422,432,2106,,,
O,I-TOC,...........................................................................................................................,3,595,842,CIDFont+F8,#222,260,533,422,432,2106,,,
O,I-TOC,11,3,595,842,CIDFont+F8,#222,534,543,422,432,2106,,,
O,I-TOC,14.,3,595,842,CIDFont+F1,#222,52,63,439,449,2123,,,
O,I-TOC,Administration,3,595,842,CIDFont+F1,#222,80,130,439,449,2123,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,133,142,439,449,2123,,,
O,I-TOC,règlement,3,595,842,CIDFont+F1,#222,144,179,439,449,2123,,,
O,I-TOC,...............................................................................................................................................................,3,595,842,CIDFont+F1,#222,180,533,439,449,2123,,,
O,I-TOC,11,3,595,842,CIDFont+F1,#222,534,543,439,449,2123,,,
O,I-TOC,15.,3,595,842,CIDFont+F1,#222,52,63,456,466,2140,,,
O,I-TOC,Autorité,3,595,842,CIDFont+F1,#222,80,107,456,466,2140,,,
O,I-TOC,compétente,3,595,842,CIDFont+F1,#222,110,151,456,466,2140,,,
O,I-TOC,...........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,153,533,456,466,2140,,,
O,I-TOC,11,3,595,842,CIDFont+F1,#222,534,543,456,466,2140,,,
O,I-TOC,16.,3,595,842,CIDFont+F1,#222,52,63,473,483,2157,,,
O,I-TOC,Devoirs,3,595,842,CIDFont+F1,#222,80,107,473,483,2157,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,109,116,473,483,2157,,,
O,I-TOC,pouvoirs,3,595,842,CIDFont+F1,#222,118,148,473,483,2157,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,150,159,473,483,2157,,,
O,I-TOC,l’autorité,3,595,842,CIDFont+F1,#222,162,192,473,483,2157,,,
O,I-TOC,compétente,3,595,842,CIDFont+F1,#222,194,236,473,483,2157,,,
O,I-TOC,.....................................................................................................................................,3,595,842,CIDFont+F1,#222,238,533,473,483,2157,,,
O,I-TOC,11,3,595,842,CIDFont+F1,#222,534,543,473,483,2157,,,
O,I-TOC,17.,3,595,842,CIDFont+F1,#222,52,63,490,500,2174,,,
O,I-TOC,Devoirs,3,595,842,CIDFont+F1,#222,80,107,490,500,2174,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,109,118,490,500,2174,,,
O,I-TOC,"propriétaire,",3,595,842,CIDFont+F1,#222,120,163,490,500,2174,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,165,174,490,500,2174,,,
O,I-TOC,"l’occupant,",3,595,842,CIDFont+F1,#222,176,214,490,500,2174,,,
O,I-TOC,du,3,595,842,CIDFont+F1,#222,217,226,490,500,2174,,,
O,I-TOC,requérant,3,595,842,CIDFont+F1,#222,228,262,490,500,2174,,,
O,I-TOC,ou,3,595,842,CIDFont+F1,#222,264,273,490,500,2174,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,275,284,490,500,2174,,,
O,I-TOC,l’exécutant,3,595,842,CIDFont+F1,#222,286,324,490,500,2174,,,
O,I-TOC,de,3,595,842,CIDFont+F1,#222,327,335,490,500,2174,,,
O,I-TOC,travaux............................................................................,3,595,842,CIDFont+F1,#222,338,533,490,500,2174,,,
O,I-TOC,11,3,595,842,CIDFont+F1,#222,534,543,490,500,2174,,,
O,I-TOC,18.,3,595,842,CIDFont+F1,#222,52,63,507,517,2191,,,
O,I-TOC,Infractions,3,595,842,CIDFont+F1,#222,80,117,507,517,2191,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,119,126,507,517,2191,,,
O,I-TOC,pénalités,3,595,842,CIDFont+F1,#222,128,160,507,517,2191,,,
O,I-TOC,.......................................................................................................................................................................,3,595,842,CIDFont+F1,#222,162,533,507,517,2191,,,
O,I-TOC,11,3,595,842,CIDFont+F1,#222,534,543,507,517,2191,,,
O,I-TOC,CHAPITRE,3,595,842,CIDFont+F8,#222,52,101,531,543,2215,,,
O,I-TOC,2,3,595,842,CIDFont+F8,#222,104,109,531,543,2215,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,194,531,543,2215,,,
O,I-TOC,APPLICABLES,3,595,842,CIDFont+F8,#222,196,264,531,543,2215,,,
O,I-TOC,AUX,3,595,842,CIDFont+F8,#222,266,287,531,543,2215,,,
O,I-TOC,NORMES,3,595,842,CIDFont+F8,#222,289,331,531,543,2215,,,
O,I-TOC,DE,3,595,842,CIDFont+F8,#222,334,347,531,543,2215,,,
O,I-TOC,"CONSTRUCTION,",3,595,842,CIDFont+F8,#222,350,430,531,543,2215,,,
O,I-TOC,DE,3,595,842,CIDFont+F8,#222,432,446,531,543,2215,,,
O,I-TOC,"RÉSISTANCE,",3,595,842,CIDFont+F8,#222,448,513,531,543,2215,,,
O,I-TOC,DE,3,595,842,CIDFont+F8,#222,515,529,531,543,2215,,,
O,I-TOC,SALUBRITÉ,3,595,842,CIDFont+F8,#222,125,180,546,557,2229,,,
O,I-TOC,ET,3,595,842,CIDFont+F8,#222,183,195,546,557,2229,,,
O,I-TOC,DE,3,595,842,CIDFont+F8,#222,198,211,546,557,2229,,,
O,I-TOC,SÉCURITÉ,3,595,842,CIDFont+F8,#222,214,262,546,557,2229,,,
O,I-TOC,....................................................................................................,3,595,842,CIDFont+F8,#222,263,532,546,557,2229,,,
O,I-TOC,12,3,595,842,CIDFont+F8,#222,532,543,546,557,2229,,,
O,I-TOC,SECTION,3,595,842,CIDFont+F8,#222,52,88,565,574,2248,,,
O,I-TOC,1,3,595,842,CIDFont+F8,#222,90,94,565,574,2248,,,
O,I-TOC,DISPOSITIONS,3,595,842,CIDFont+F8,#222,125,182,565,574,2248,,,
O,I-TOC,GÉNÉRALES,3,595,842,CIDFont+F8,#222,184,234,565,574,2248,,,
O,I-TOC,......................................................................................................................................,3,595,842,CIDFont+F8,#222,235,533,565,574,2248,,,
O,I-TOC,13,3,595,842,CIDFont+F8,#222,534,543,565,574,2248,,,
O,I-TOC,19.,3,595,842,CIDFont+F1,#222,52,63,582,591,2265,,,
O,I-TOC,Conformité,3,595,842,CIDFont+F1,#222,80,119,582,591,2265,,,
O,I-TOC,aux,3,595,842,CIDFont+F1,#222,121,134,582,591,2265,,,
O,I-TOC,Codes,3,595,842,CIDFont+F1,#222,136,159,582,591,2265,,,
O,I-TOC,........................................................................................................................................................................,3,595,842,CIDFont+F1,#222,160,533,582,591,2265,,,
O,I-TOC,13,3,595,842,CIDFont+F1,#222,534,543,582,591,2265,,,
O,I-TOC,20.,3,595,842,CIDFont+F1,#222,52,63,598,608,2282,,,
O,I-TOC,Règlement,3,595,842,CIDFont+F1,#222,80,118,598,608,2282,,,
O,I-TOC,sur,3,595,842,CIDFont+F1,#222,121,132,598,608,2282,,,
O,I-TOC,l’évacuation,3,595,842,CIDFont+F1,#222,134,176,598,608,2282,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,178,185,598,608,2282,,,
O,I-TOC,le,3,595,842,CIDFont+F1,#222,187,194,598,608,2282,,,
O,I-TOC,traitement,3,595,842,CIDFont+F1,#222,196,231,598,608,2282,,,
O,I-TOC,des,3,595,842,CIDFont+F1,#222,234,246,598,608,2282,,,
O,I-TOC,eaux,3,595,842,CIDFont+F1,#222,249,266,598,608,2282,,,
O,I-TOC,usées,3,595,842,CIDFont+F1,#222,268,289,598,608,2282,,,
O,I-TOC,des,3,595,842,CIDFont+F1,#222,292,304,598,608,2282,,,
O,I-TOC,résidences,3,595,842,CIDFont+F1,#222,307,345,598,608,2282,,,
O,I-TOC,isolées,3,595,842,CIDFont+F1,#222,348,372,598,608,2282,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,375,381,598,608,2282,,,
O,I-TOC,tout,3,595,842,CIDFont+F1,#222,384,397,598,608,2282,,,
O,I-TOC,autre,3,595,842,CIDFont+F1,#222,399,417,598,608,2282,,,
O,I-TOC,bâtiment,3,595,842,CIDFont+F1,#222,420,450,598,608,2282,,,
O,I-TOC,assujetti,3,595,842,CIDFont+F1,#222,453,482,598,608,2282,,,
O,I-TOC,......................,3,595,842,CIDFont+F1,#222,484,533,598,608,2282,,,
O,I-TOC,13,3,595,842,CIDFont+F1,#222,534,543,598,608,2282,,,
O,I-TOC,21.,3,595,842,CIDFont+F1,#222,52,63,615,625,2299,,,
O,I-TOC,Règlement,3,595,842,CIDFont+F1,#222,80,118,615,625,2299,,,
O,I-TOC,sur,3,595,842,CIDFont+F1,#222,121,132,615,625,2299,,,
O,I-TOC,le,3,595,842,CIDFont+F1,#222,134,140,615,625,2299,,,
O,I-TOC,prélèvement,3,595,842,CIDFont+F1,#222,143,186,615,625,2299,,,
O,I-TOC,des,3,595,842,CIDFont+F1,#222,189,202,615,625,2299,,,
O,I-TOC,eaux,3,595,842,CIDFont+F1,#222,204,221,615,625,2299,,,
O,I-TOC,et,3,595,842,CIDFont+F1,#222,223,230,615,625,2299,,,
O,I-TOC,leur,3,595,842,CIDFont+F1,#222,232,245,615,625,2299,,,
O,I-TOC,protection,3,595,842,CIDFont+F1,#222,248,283,615,625,2299,,,
O,I-TOC,................................................................................................................,3,595,842,CIDFont+F1,#222,284,533,615,625,2299,,,
O,I-TOC,13,3,595,842,CIDFont+F1,#222,534,543,615,625,2299,,,
O,I-TOC,22.,3,595,842,CIDFont+F1,#222,52,63,632,642,2316,,,
O,I-TOC,Responsabilité,3,595,842,CIDFont+F1,#222,80,132,632,642,2316,,,
O,I-TOC,des,3,595,842,CIDFont+F1,#222,134,147,632,642,2316,,,
O,I-TOC,professionnels,3,595,842,CIDFont+F1,#222,149,201,632,642,2316,,,
O,I-TOC,.....................................................................................................................................................,3,595,842,CIDFont+F1,#222,202,533,632,642,2316,,,
O,I-TOC,13,3,595,842,CIDFont+F1,#222,534,543,632,642,2316,,,
O,I-TOC,23.,3,595,842,CIDFont+F1,#222,52,63,649,659,2333,,,
O,I-TOC,Certification,3,595,842,CIDFont+F1,#222,80,122,649,659,2333,,,
