sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Titre,I-Alinea,l’agrandissement,1,604,995,ArialMT,#000,230,314,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,ou,1,604,995,ArialMT,#000,317,329,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,la,1,604,995,ArialMT,#000,333,342,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,modification,1,604,995,ArialMT,#000,345,404,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,d’infrastructures,1,604,995,ArialMT,#000,408,486,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,ou,1,604,995,ArialMT,#000,489,502,85,96,85,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,d’équipements,1,604,995,ArialMT,#000,230,302,97,108,97,4,P,Document;Table;TBody;TR;TD;P
I-Titre,I-Alinea,municipaux,1,604,995,ArialMT,#000,305,361,97,108,97,4,P,Document;Table;TBody;TR;TD;P
O,B-Alinea,Séance,1,604,995,ArialMT,#000,113,151,136,147,136,7,P,Document;P
O,I-Alinea,ordinaire,1,604,995,ArialMT,#000,156,198,136,147,136,7,P,Document;P
O,I-Alinea,du,1,604,995,ArialMT,#000,203,215,136,147,136,7,P,Document;P
O,I-Alinea,conseil,1,604,995,ArialMT,#000,220,254,136,147,136,7,P,Document;P
O,I-Alinea,"municipal,",1,604,995,ArialMT,#000,259,308,136,147,136,7,P,Document;P
O,I-Alinea,tenue,1,604,995,ArialMT,#000,313,341,136,147,136,7,P,Document;P
O,I-Alinea,publiquement,1,604,995,ArialMT,#000,346,412,136,147,136,7,P,Document;P
O,I-Alinea,le,1,604,995,ArialMT,#000,416,425,136,147,136,7,P,Document;P
O,I-Alinea,19,1,604,995,ArialMT,#000,430,442,136,147,136,7,P,Document;P
O,I-Alinea,avril,1,604,995,ArialMT,#000,447,467,136,147,136,7,P,Document;P
O,I-Alinea,2022,1,604,995,ArialMT,#000,471,496,136,147,136,7,P,Document;P
O,I-Alinea,à,1,604,995,ArialMT,#000,501,507,136,147,136,7,P,Document;P
O,I-Alinea,"19h,",1,604,995,ArialMT,#000,512,533,136,147,136,7,P,Document;P
O,I-Alinea,dans,1,604,995,ArialMT,#000,113,137,148,160,148,7,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,141,150,148,160,148,7,P,Document;P
O,I-Alinea,salle,1,604,995,ArialMT,#000,153,176,148,160,148,7,P,Document;P
O,I-Alinea,du,1,604,995,ArialMT,#000,179,192,148,160,148,7,P,Document;P
O,I-Alinea,conseil,1,604,995,ArialMT,#000,195,230,148,160,148,7,P,Document;P
O,I-Alinea,municipal,1,604,995,ArialMT,#000,233,280,148,160,148,7,P,Document;P
O,I-Alinea,située,1,604,995,ArialMT,#000,284,313,148,160,148,7,P,Document;P
O,I-Alinea,au,1,604,995,ArialMT,#000,317,329,148,160,148,7,P,Document;P
O,I-Alinea,"1386,",1,604,995,ArialMT,#000,333,360,148,160,148,7,P,Document;P
O,I-Alinea,rue,1,604,995,ArialMT,#000,364,380,148,160,148,7,P,Document;P
O,I-Alinea,"Dumouchel,",1,604,995,ArialMT,#000,384,442,148,160,148,7,P,Document;P
O,I-Alinea,"Sainte-Adèle,",1,604,995,ArialMT,#000,446,512,148,160,148,7,P,Document;P
O,I-Alinea,lieu,1,604,995,ArialMT,#000,516,533,148,160,148,7,P,Document;P
O,I-Alinea,ordinaire,1,604,995,ArialMT,#000,113,156,161,172,161,7,P,Document;P
O,I-Alinea,des,1,604,995,ArialMT,#000,162,180,161,172,161,7,P,Document;P
O,I-Alinea,séances,1,604,995,ArialMT,#000,186,227,161,172,161,7,P,Document;P
O,I-Alinea,à,1,604,995,ArialMT,#000,232,239,161,172,161,7,P,Document;P
O,I-Alinea,laquelle,1,604,995,ArialMT,#000,244,282,161,172,161,7,P,Document;P
O,I-Alinea,sont,1,604,995,ArialMT,#000,288,309,161,172,161,7,P,Document;P
O,I-Alinea,présents,1,604,995,ArialMT,#000,315,357,161,172,161,7,P,Document;P
O,I-Alinea,les,1,604,995,ArialMT,#000,363,377,161,172,161,7,P,Document;P
O,I-Alinea,membres,1,604,995,ArialMT,#000,383,429,161,172,161,7,P,Document;P
O,I-Alinea,du,1,604,995,ArialMT,#000,434,447,161,172,161,7,P,Document;P
O,I-Alinea,conseil,1,604,995,ArialMT,#000,452,487,161,172,161,7,P,Document;P
O,I-Alinea,suivants,1,604,995,ArialMT,#000,492,533,161,172,161,7,P,Document;P
O,I-Alinea,formant,1,604,995,ArialMT,#000,113,151,174,185,174,7,P,Document;P
O,I-Alinea,le,1,604,995,ArialMT,#000,154,162,174,185,174,7,P,Document;P
O,I-Alinea,quorum:,1,604,995,ArialMT,#000,165,206,174,185,174,7,P,Document;P
O,B-Liste,Madame,1,604,995,ArialMT,#000,113,156,199,210,199,9,P,Document;P
O,I-Liste,Arielle,1,604,995,ArialMT,#000,159,190,199,210,199,9,P,Document;P
O,I-Liste,Beaudin,1,604,995,ArialMT,#000,193,233,199,210,199,9,P,Document;P
O,I-Liste,Conseillère,1,604,995,ArialMT,#000,326,381,199,210,199,9,P,Document;P
O,I-Liste,du,1,604,995,ArialMT,#000,384,396,199,210,199,9,P,Document;P
O,I-Liste,district,1,604,995,ArialMT,#000,399,431,199,210,199,9,P,Document;P
O,I-Liste,2,1,604,995,ArialMT,#000,434,440,199,210,199,9,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,212,223,212,10,P,Document;P
O,I-Liste,Alexandre,1,604,995,ArialMT,#000,162,211,212,223,212,10,P,Document;P
O,I-Liste,Laganière,1,604,995,ArialMT,#000,214,263,212,223,212,10,P,Document;P
O,I-Liste,Conseiller,1,604,995,ArialMT,#000,326,375,212,223,212,10,P,Document;P
O,I-Liste,du,1,604,995,ArialMT,#000,378,390,212,223,212,10,P,Document;P
O,I-Liste,district,1,604,995,ArialMT,#000,393,425,212,223,212,10,P,Document;P
O,I-Liste,3,1,604,995,ArialMT,#000,428,434,212,223,212,10,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,224,235,224,11,P,Document;P
O,I-Liste,Gaëtan,1,604,995,ArialMT,#000,162,198,224,235,224,11,P,Document;P
O,I-Liste,Gagné,1,604,995,ArialMT,#000,201,234,224,235,224,11,P,Document;P
O,I-Liste,Conseiller,1,604,995,ArialMT,#000,326,375,224,235,224,11,P,Document;P
O,I-Liste,du,1,604,995,ArialMT,#000,378,390,224,235,224,11,P,Document;P
O,I-Liste,district,1,604,995,ArialMT,#000,393,425,224,235,224,11,P,Document;P
O,I-Liste,5,1,604,995,ArialMT,#000,428,434,224,235,224,11,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,237,248,237,12,P,Document;P
O,I-Liste,David,1,604,995,ArialMT,#000,162,190,237,248,237,12,P,Document;P
O,I-Liste,Huggins-Daines,1,604,995,ArialMT,#000,193,271,237,248,237,12,P,Document;P
O,I-Liste,Conseiller,1,604,995,ArialMT,#000,326,375,237,248,237,12,P,Document;P
O,I-Liste,du,1,604,995,ArialMT,#000,378,390,237,248,237,12,P,Document;P
O,I-Liste,district,1,604,995,ArialMT,#000,393,425,237,248,237,12,P,Document;P
O,I-Liste,6,1,604,995,ArialMT,#000,428,434,237,248,237,12,P,Document;P
O,B-Alinea,Messieurs,1,604,995,ArialMT,#000,113,164,262,273,262,14,P,Document;P
O,I-Alinea,les,1,604,995,ArialMT,#000,169,183,262,273,262,14,P,Document;P
O,I-Alinea,conseillers,1,604,995,ArialMT,#000,188,240,262,273,262,14,P,Document;P
O,I-Alinea,Richard,1,604,995,ArialMT,#000,245,283,262,273,262,14,P,Document;P
O,I-Alinea,Allard,1,604,995,ArialMT,#000,289,317,262,273,262,14,P,Document;P
O,I-Alinea,et,1,604,995,ArialMT,#000,322,331,262,273,262,14,P,Document;P
O,I-Alinea,Jean-François,1,604,995,ArialMT,#000,336,406,262,273,262,14,P,Document;P
O,I-Alinea,Robillard,1,604,995,ArialMT,#000,412,455,262,273,262,14,P,Document;P
O,I-Alinea,sont,1,604,995,ArialMT,#000,460,481,262,273,262,14,P,Document;P
O,I-Alinea,absents,1,604,995,ArialMT,#000,486,525,262,273,262,14,P,Document;P
O,I-Alinea,pendant,1,604,995,ArialMT,#000,113,153,275,286,275,14,P,Document;P
O,I-Alinea,toute,1,604,995,ArialMT,#000,156,181,275,286,275,14,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,184,192,275,286,275,14,P,Document;P
O,I-Alinea,durée,1,604,995,ArialMT,#000,195,224,275,286,275,14,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,227,239,275,286,275,14,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,242,250,275,286,275,14,P,Document;P
O,I-Alinea,séance.,1,604,995,ArialMT,#000,254,292,275,286,275,14,P,Document;P
O,B-Alinea,sous,1,604,995,ArialMT,#000,113,137,300,311,300,16,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,140,148,300,311,300,16,P,Document;P
O,I-Alinea,présidence,1,604,995,ArialMT,#000,151,205,300,311,300,16,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,208,221,300,311,300,16,P,Document;P
O,I-Alinea,madame,1,604,995,ArialMT,#000,224,266,300,311,300,16,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,270,278,300,311,300,16,P,Document;P
O,I-Alinea,mairesse,1,604,995,ArialMT,#000,281,326,300,311,300,16,P,Document;P
O,I-Alinea,Michèle,1,604,995,ArialMT,#000,329,367,300,311,300,16,P,Document;P
O,I-Alinea,Lalonde.,1,604,995,ArialMT,#000,370,412,300,311,300,16,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,326,337,326,18,P,Document;P
O,I-Alinea,QUE,1,604,995,ArialMT,#000,170,194,326,337,326,18,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,199,207,326,337,326,18,P,Document;P
O,I-Alinea,Ville,1,604,995,ArialMT,#000,212,232,326,337,326,18,P,Document;P
O,I-Alinea,doit,1,604,995,ArialMT,#000,237,255,326,337,326,18,P,Document;P
O,I-Alinea,financer,1,604,995,ArialMT,#000,259,298,326,337,326,18,P,Document;P
O,I-Alinea,"l’ajout,",1,604,995,ArialMT,#000,303,335,326,337,326,18,P,Document;P
O,I-Alinea,l’agrandissement,1,604,995,ArialMT,#000,339,423,326,337,326,18,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,427,440,326,337,326,18,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,444,453,326,337,326,18,P,Document;P
O,I-Alinea,modification,1,604,995,ArialMT,#000,457,516,326,337,326,18,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,521,533,326,337,326,18,P,Document;P
O,I-Alinea,nombreuses,1,604,995,ArialMT,#000,113,174,338,349,338,18,P,Document;P
O,I-Alinea,infrastructures,1,604,995,ArialMT,#000,178,247,338,349,338,18,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,251,263,338,349,338,18,P,Document;P
O,I-Alinea,l’achat,1,604,995,ArialMT,#000,267,299,338,349,338,18,P,Document;P
O,I-Alinea,d’équipements,1,604,995,ArialMT,#000,302,374,338,349,338,18,P,Document;P
O,I-Alinea,municipaux,1,604,995,ArialMT,#000,378,433,338,349,338,18,P,Document;P
O,I-Alinea,rendus,1,604,995,ArialMT,#000,437,471,338,349,338,18,P,Document;P
O,I-Alinea,nécessaires,1,604,995,ArialMT,#000,474,533,338,349,338,18,P,Document;P
O,I-Alinea,en,1,604,995,ArialMT,#000,113,126,351,362,351,18,P,Document;P
O,I-Alinea,raison,1,604,995,ArialMT,#000,129,159,351,362,351,18,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,162,174,351,362,351,18,P,Document;P
O,I-Alinea,sa,1,604,995,ArialMT,#000,177,189,351,362,351,18,P,Document;P
O,I-Alinea,croissance;,1,604,995,ArialMT,#000,192,247,351,362,351,18,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,376,387,376,20,P,Document;P
O,I-Alinea,QUE,1,604,995,ArialMT,#000,169,193,376,387,376,20,P,Document;P
O,I-Alinea,l’article,1,604,995,ArialMT,#000,197,231,376,387,376,20,P,Document;P
O,I-Alinea,145.21,1,604,995,ArialMT,#000,234,268,376,387,376,20,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,272,284,376,387,376,20,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,288,296,376,387,376,20,P,Document;P
O,I-Alinea,Loi,1,604,995,Arial-ItalicMT,#000,300,315,376,387,376,20,P,Document;P
O,I-Alinea,sur,1,604,995,Arial-ItalicMT,#000,318,334,376,387,376,20,P,Document;P
O,I-Alinea,l’aménagement,1,604,995,Arial-ItalicMT,#000,337,412,376,387,376,20,P,Document;P
O,I-Alinea,et,1,604,995,Arial-ItalicMT,#000,416,425,376,387,376,20,P,Document;P
O,I-Alinea,l’urbanisme,1,604,995,Arial-ItalicMT,#000,429,485,376,387,376,20,P,Document;P
O,I-Alinea,permet,1,604,995,ArialMT,#000,489,523,376,387,376,20,P,Document;P
O,I-Alinea,à,1,604,995,ArialMT,#000,527,533,376,387,376,20,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,113,122,389,400,389,20,P,Document;P
O,I-Alinea,Ville,1,604,995,ArialMT,#000,125,146,389,400,389,20,P,Document;P
O,I-Alinea,d’assujettir,1,604,995,ArialMT,#000,149,202,389,400,389,20,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,205,213,389,400,389,20,P,Document;P
O,I-Alinea,délivrance,1,604,995,ArialMT,#000,216,266,389,400,389,20,P,Document;P
O,I-Alinea,d’un,1,604,995,ArialMT,#000,270,290,389,400,389,20,P,Document;P
O,I-Alinea,permis,1,604,995,ArialMT,#000,293,326,389,400,389,20,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,330,342,389,400,389,20,P,Document;P
O,I-Alinea,construction,1,604,995,ArialMT,#000,345,404,389,400,389,20,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,407,420,389,400,389,20,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,423,435,389,400,389,20,P,Document;P
O,I-Alinea,lotissement,1,604,995,ArialMT,#000,438,494,389,400,389,20,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,497,509,389,400,389,20,P,Document;P
O,I-Alinea,d’un,1,604,995,ArialMT,#000,512,533,389,400,389,20,P,Document;P
O,I-Alinea,certificat,1,604,995,ArialMT,#000,113,154,401,413,401,20,P,Document;P
O,I-Alinea,d’autorisation,1,604,995,ArialMT,#000,161,226,401,413,401,20,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,232,244,401,413,401,20,P,Document;P
O,I-Alinea,d’occupation,1,604,995,ArialMT,#000,250,312,401,413,401,20,P,Document;P
O,I-Alinea,au,1,604,995,ArialMT,#000,318,330,401,413,401,20,P,Document;P
O,I-Alinea,paiement,1,604,995,ArialMT,#000,337,382,401,413,401,20,P,Document;P
O,I-Alinea,d’une,1,604,995,ArialMT,#000,388,415,401,413,401,20,P,Document;P
O,I-Alinea,contribution,1,604,995,ArialMT,#000,421,478,401,413,401,20,P,Document;P
O,I-Alinea,monétaire,1,604,995,ArialMT,#000,484,533,401,413,401,20,P,Document;P
O,I-Alinea,pour,1,604,995,ArialMT,#000,113,135,414,425,414,20,P,Document;P
O,I-Alinea,des,1,604,995,ArialMT,#000,143,161,414,425,414,20,P,Document;P
O,I-Alinea,dépenses,1,604,995,ArialMT,#000,168,216,414,425,414,20,P,Document;P
O,I-Alinea,liées,1,604,995,ArialMT,#000,223,246,414,425,414,20,P,Document;P
O,I-Alinea,à,1,604,995,ArialMT,#000,254,260,414,425,414,20,P,Document;P
O,I-Alinea,l’accroissement,1,604,995,ArialMT,#000,267,343,414,425,414,20,P,Document;P
O,I-Alinea,des,1,604,995,ArialMT,#000,351,368,414,425,414,20,P,Document;P
O,I-Alinea,services,1,604,995,ArialMT,#000,376,416,414,425,414,20,P,Document;P
O,I-Alinea,municipaux,1,604,995,ArialMT,#000,424,479,414,425,414,20,P,Document;P
O,I-Alinea,liés,1,604,995,ArialMT,#000,487,503,414,425,414,20,P,Document;P
O,I-Alinea,à,1,604,995,ArialMT,#000,511,517,414,425,414,20,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,525,533,414,425,414,20,P,Document;P
O,I-Alinea,croissance;,1,604,995,ArialMT,#000,113,169,427,438,427,20,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,452,463,452,22,P,Document;P
O,I-Alinea,QUE,1,604,995,ArialMT,#000,169,193,452,463,452,22,P,Document;P
O,I-Alinea,l’avis,1,604,995,ArialMT,#000,196,221,452,463,452,22,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,224,237,452,463,452,22,P,Document;P
O,I-Alinea,motion,1,604,995,ArialMT,#000,240,273,452,463,452,22,P,Document;P
O,I-Alinea,du,1,604,995,ArialMT,#000,277,289,452,463,452,22,P,Document;P
O,I-Alinea,présent,1,604,995,ArialMT,#000,293,329,452,463,452,22,P,Document;P
O,I-Alinea,règlement,1,604,995,ArialMT,#000,333,382,452,463,452,22,P,Document;P
O,I-Alinea,a,1,604,995,ArialMT,#000,385,392,452,463,452,22,P,Document;P
O,I-Alinea,été,1,604,995,ArialMT,#000,395,410,452,463,452,22,P,Document;P
O,I-Alinea,donné,1,604,995,ArialMT,#000,414,445,452,463,452,22,P,Document;P
O,I-Alinea,lors,1,604,995,ArialMT,#000,448,466,452,463,452,22,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,469,482,452,463,452,22,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,485,494,452,463,452,22,P,Document;P
O,I-Alinea,séance,1,604,995,ArialMT,#000,497,533,452,463,452,22,P,Document;P
O,I-Alinea,ordinaire,1,604,995,ArialMT,#000,113,156,465,476,465,22,P,Document;P
O,I-Alinea,du,1,604,995,ArialMT,#000,159,172,465,476,465,22,P,Document;P
O,I-Alinea,21,1,604,995,ArialMT,#000,175,187,465,476,465,22,P,Document;P
O,I-Alinea,février,1,604,995,ArialMT,#000,190,221,465,476,465,22,P,Document;P
O,I-Alinea,2022,1,604,995,ArialMT,#000,224,248,465,476,465,22,P,Document;P
O,I-Alinea,par,1,604,995,ArialMT,#000,251,267,465,476,465,22,P,Document;P
O,I-Alinea,monsieur,1,604,995,ArialMT,#000,270,315,465,476,465,22,P,Document;P
O,I-Alinea,le,1,604,995,ArialMT,#000,318,327,465,476,465,22,P,Document;P
O,I-Alinea,conseiller,1,604,995,ArialMT,#000,330,376,465,476,465,22,P,Document;P
O,I-Alinea,David,1,604,995,ArialMT,#000,379,407,465,476,465,22,P,Document;P
O,I-Alinea,Huggins-Daines;,1,604,995,ArialMT,#000,411,492,465,476,465,22,P,Document;P
O,B-Alinea,LE,1,604,995,ArialMT,#000,113,127,489,501,489,23,P,Document;P
O,I-Alinea,CONSEIL,1,604,995,ArialMT,#000,134,183,489,501,489,23,P,Document;P
O,I-Alinea,MUNICIPAL,1,604,995,ArialMT,#000,190,250,489,501,489,23,P,Document;P
O,I-Alinea,décrète,1,604,995,ArialMT,#000,258,295,489,501,489,23,P,Document;P
O,I-Alinea,qu’il,1,604,995,ArialMT,#000,302,321,489,501,489,23,P,Document;P
O,I-Alinea,soit,1,604,995,ArialMT,#000,329,346,489,501,489,23,P,Document;P
O,I-Alinea,statué,1,604,995,ArialMT,#000,354,384,489,501,489,23,P,Document;P
O,I-Alinea,et,1,604,995,ArialMT,#000,391,400,489,501,489,23,P,Document;P
O,I-Alinea,ordonné,1,604,995,ArialMT,#000,408,448,489,501,489,23,P,Document;P
O,I-Alinea,par,1,604,995,ArialMT,#000,456,471,489,501,489,23,P,Document;P
O,I-Alinea,le,1,604,995,ArialMT,#000,479,488,489,501,489,23,P,Document;P
O,I-Alinea,présent,1,604,995,ArialMT,#000,495,532,489,501,489,23,P,Document;P
O,I-Alinea,règlement,1,604,995,ArialMT,#000,113,162,502,513,502,23,P,Document;P
O,I-Alinea,ce,1,604,995,ArialMT,#000,166,177,502,513,502,23,P,Document;P
O,I-Alinea,qui,1,604,995,ArialMT,#000,180,195,502,513,502,23,P,Document;P
O,I-Alinea,suit,1,604,995,ArialMT,#000,198,215,502,513,502,23,P,Document;P
O,I-Alinea,:,1,604,995,ArialMT,#000,218,221,502,513,502,23,P,Document;P
O,B-Article,ARTICLE,1,604,995,Arial-BoldMT,#000,113,165,535,547,535,25,P,Document;P
O,I-Article,1,1,604,995,Arial-BoldMT,#000,169,176,535,547,535,25,P,Document;P
O,I-Article,:,1,604,995,Arial-BoldMT,#000,179,183,535,547,535,25,P,Document;P
O,I-Article,Objet,1,604,995,Arial-BoldMT,#000,184,215,535,547,535,25,P,Document;P
O,B-Alinea,Le,1,604,995,ArialMT,#000,113,126,562,573,562,27,P,Document;P
O,I-Alinea,présent,1,604,995,ArialMT,#000,136,173,562,573,562,27,P,Document;P
O,I-Alinea,règlement,1,604,995,ArialMT,#000,184,233,562,573,562,27,P,Document;P
O,I-Alinea,a,1,604,995,ArialMT,#000,243,249,562,573,562,27,P,Document;P
O,I-Alinea,pour,1,604,995,ArialMT,#000,260,282,562,573,562,27,P,Document;P
O,I-Alinea,objet,1,604,995,ArialMT,#000,293,316,562,573,562,27,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,327,339,562,573,562,27,P,Document;P
O,I-Alinea,financer,1,604,995,ArialMT,#000,350,389,562,573,562,27,P,Document;P
O,I-Alinea,l’agrandissement,1,604,995,ArialMT,#000,400,483,562,573,562,27,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,493,506,562,573,562,27,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,516,525,562,573,562,27,P,Document;P
O,I-Alinea,modification,1,604,995,ArialMT,#000,113,172,574,585,574,27,P,Document;P
O,I-Alinea,d’infrastructures,1,604,995,ArialMT,#000,177,255,574,585,574,27,P,Document;P
O,I-Alinea,ou,1,604,995,ArialMT,#000,260,272,574,585,574,27,P,Document;P
O,I-Alinea,d’équipements,1,604,995,ArialMT,#000,277,348,574,585,574,27,P,Document;P
O,I-Alinea,municipaux,1,604,995,ArialMT,#000,353,409,574,585,574,27,P,Document;P
O,I-Alinea,requis,1,604,995,ArialMT,#000,413,443,574,585,574,27,P,Document;P
O,I-Alinea,pour,1,604,995,ArialMT,#000,448,470,574,585,574,27,P,Document;P
O,I-Alinea,assurer,1,604,995,ArialMT,#000,475,512,574,585,574,27,P,Document;P
O,I-Alinea,la,1,604,995,ArialMT,#000,516,525,574,585,574,27,P,Document;P
O,I-Alinea,prestation,1,604,995,ArialMT,#000,113,162,587,598,587,27,P,Document;P
O,I-Alinea,accrue,1,604,995,ArialMT,#000,166,199,587,598,587,27,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,203,215,587,598,587,27,P,Document;P
O,I-Alinea,services,1,604,995,ArialMT,#000,219,259,587,598,587,27,P,Document;P
O,I-Alinea,municipaux,1,604,995,ArialMT,#000,263,319,587,598,587,27,P,Document;P
O,I-Alinea,découlant,1,604,995,ArialMT,#000,323,371,587,598,587,27,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,375,387,587,598,587,27,P,Document;P
O,I-Alinea,l’intervention,1,604,995,ArialMT,#000,391,453,587,598,587,27,P,Document;P
O,I-Alinea,visée,1,604,995,ArialMT,#000,457,482,587,598,587,27,P,Document;P
O,I-Alinea,par,1,604,995,ArialMT,#000,486,502,587,598,587,27,P,Document;P
O,I-Alinea,une,1,604,995,ArialMT,#000,506,525,587,598,587,27,P,Document;P
O,I-Alinea,demande,1,604,995,ArialMT,#000,113,159,600,611,600,27,P,Document;P
O,I-Alinea,de,1,604,995,ArialMT,#000,168,181,600,611,600,27,P,Document;P
O,I-Alinea,permis,1,604,995,ArialMT,#000,190,223,600,611,600,27,P,Document;P
O,I-Alinea,en,1,604,995,ArialMT,#000,232,244,600,611,600,27,P,Document;P
O,I-Alinea,assujettissant,1,604,995,ArialMT,#000,253,320,600,611,600,27,P,Document;P
O,I-Alinea,certains,1,604,995,ArialMT,#000,329,368,600,611,600,27,P,Document;P
O,I-Alinea,travaux,1,604,995,ArialMT,#000,377,413,600,611,600,27,P,Document;P
O,I-Alinea,au,1,604,995,ArialMT,#000,422,434,600,611,600,27,P,Document;P
O,I-Alinea,paiement,1,604,995,ArialMT,#000,444,489,600,611,600,27,P,Document;P
O,I-Alinea,d’une,1,604,995,ArialMT,#000,498,525,600,611,600,27,P,Document;P
O,I-Alinea,contribution.,1,604,995,ArialMT,#000,113,173,612,623,612,27,P,Document;P
O,B-Article,ARTICLE,1,604,995,Arial-BoldMT,#000,113,165,653,665,653,30,P,Document;P
