sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1700,1710,521,545,521,,,
O,O,001,1,3370,2384,QDBAAA+TahomaGras,#000,1717,1763,521,545,521,,,
O,O,T3.2,1,3370,2384,QDBAAA+TahomaGras,#000,526,579,530,555,530,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,586,597,530,555,530,,,
O,O,006,1,3370,2384,QDBAAA+TahomaGras,#000,604,650,530,555,530,,,
O,O,T4.2,1,3370,2384,QDBAAA+TahomaGras,#000,846,899,534,558,534,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,906,916,534,558,534,,,
O,O,002,1,3370,2384,QDBAAA+TahomaGras,#000,923,969,534,558,534,,,
O,O,CE-003,1,3370,2384,QDBAAA+TahomaGras,#000,1410,1498,538,562,538,,,
O,O,ZC.1,1,3370,2384,QDBAAA+TahomaGras,#000,2536,2590,557,581,557,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2597,2608,557,581,557,,,
O,O,008,1,3370,2384,QDBAAA+TahomaGras,#000,2615,2661,557,581,557,,,
O,O,T5.2,1,3370,2384,QDBAAA+TahomaGras,#000,2135,2188,576,601,576,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2195,2206,576,601,576,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#000,2213,2259,576,601,576,,,
O,O,CE-004,1,3370,2384,QDBAAA+TahomaGras,#000,1620,1677,589,605,589,,,
O,O,T3.3,1,3370,2384,QDBAAA+TahomaGras,#000,245,298,621,645,621,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,305,316,621,645,621,,,
O,O,008,1,3370,2384,QDBAAA+TahomaGras,#000,323,369,621,645,621,,,
O,O,T5.2,1,3370,2384,QDBAAA+TahomaGras,#000,1575,1624,655,677,655,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1630,1640,655,677,655,,,
O,O,002,1,3370,2384,QDBAAA+TahomaGras,#000,1646,1689,655,677,655,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,2052,2105,664,688,664,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2112,2122,664,688,664,,,
O,O,005,1,3370,2384,QDBAAA+TahomaGras,#000,2130,2176,664,688,664,,,
O,O,T1-1,1,3370,2384,QDBAAA+TahomaGras,#fff,854,905,678,700,678,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#fff,912,921,678,700,678,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#fff,928,970,678,700,678,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,1328,1381,698,722,698,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1388,1398,698,722,698,,,
O,O,004,1,3370,2384,QDBAAA+TahomaGras,#000,1405,1451,698,722,698,,,
O,O,T5.1,1,3370,2384,QDBAAA+TahomaGras,#000,1638,1691,699,723,699,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1698,1708,699,723,699,,,
O,O,002,1,3370,2384,QDBAAA+TahomaGras,#000,1715,1761,699,723,699,,,
O,O,CI-003,1,3370,2384,QDBAAA+TahomaGras,#000,1865,1943,755,778,755,,,
O,O,CI-002,1,3370,2384,QDBAAA+TahomaGras,#000,1537,1621,807,831,807,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,1132,1185,853,877,853,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1193,1203,853,877,853,,,
O,O,006,1,3370,2384,QDBAAA+TahomaGras,#000,1210,1256,853,877,853,,,
O,O,T4.3,1,3370,2384,QDBAAA+TahomaGras,#000,2003,2056,862,886,862,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2063,2073,862,886,862,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#000,2080,2126,862,886,862,,,
O,O,T3.1,1,3370,2384,QDBAAA+TahomaGras,#000,153,206,888,912,888,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,213,223,888,912,888,,,
O,O,010,1,3370,2384,QDBAAA+TahomaGras,#000,230,276,888,912,888,,,
O,O,T3.3,1,3370,2384,QDBAAA+TahomaGras,#000,2726,2779,956,980,956,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2786,2796,956,980,956,,,
O,O,007,1,3370,2384,QDBAAA+TahomaGras,#000,2803,2849,956,980,956,,,
O,O,CU-002,1,3370,2384,QDBAAA+TahomaGras,#fff,2004,2094,967,991,967,,,
O,O,T5.3,1,3370,2384,QDBAAA+TahomaGras,#000,1870,1923,983,1007,983,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1930,1940,983,1007,983,,,
O,O,001,1,3370,2384,QDBAAA+TahomaGras,#000,1948,1994,983,1007,983,,,
O,O,ZI.2-001,1,3370,2384,QDBAAA+TahomaGras,#fff,3181,3287,1002,1026,1002,,,
O,O,CE-006,1,3370,2384,QDBAAA+TahomaGras,#000,1650,1737,1022,1046,1022,,,
O,O,T4.3,1,3370,2384,QDBAAA+TahomaGras,#000,1754,1794,1071,1089,1071,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1799,1807,1071,1089,1071,,,
O,O,004,1,3370,2384,QDBAAA+TahomaGras,#000,1812,1846,1071,1089,1071,,,
O,O,T1.2,1,3370,2384,QDBAAA+TahomaGras,#fff,2056,2109,1136,1160,1136,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#fff,2116,2127,1136,1160,1136,,,
O,O,011,1,3370,2384,QDBAAA+TahomaGras,#fff,2134,2180,1136,1160,1136,,,
O,O,T4.2,1,3370,2384,QDBAAA+TahomaGras,#000,1412,1465,1221,1245,1221,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1472,1482,1221,1245,1221,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#000,1490,1536,1221,1245,1221,,,
O,O,ZC.2,1,3370,2384,QDBAAA+TahomaGras,#000,1809,1864,1221,1245,1221,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1871,1881,1221,1245,1221,,,
O,O,001,1,3370,2384,QDBAAA+TahomaGras,#000,1888,1934,1221,1245,1221,,,
O,O,T3.2,1,3370,2384,QDBAAA+TahomaGras,#000,511,564,1228,1252,1228,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,571,581,1228,1252,1228,,,
O,O,007,1,3370,2384,QDBAAA+TahomaGras,#000,588,634,1228,1252,1228,,,
O,O,CI-004,1,3370,2384,QDBAAA+TahomaGras,#000,1100,1184,1244,1268,1244,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,2072,2125,1300,1324,1300,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2132,2142,1300,1324,1300,,,
O,O,009,1,3370,2384,QDBAAA+TahomaGras,#000,2150,2195,1300,1324,1300,,,
O,O,T1.2,1,3370,2384,QDBAAA+TahomaGras,#000,2899,2952,1366,1390,1366,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2959,2970,1366,1390,1366,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#000,2977,3023,1366,1390,1366,,,
O,O,ZC.1,1,3370,2384,QDBAAA+TahomaGras,#000,2226,2280,1427,1452,1427,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2287,2297,1427,1452,1427,,,
O,O,007,1,3370,2384,QDBAAA+TahomaGras,#000,2304,2350,1427,1452,1427,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,500,553,1438,1462,1438,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,560,570,1438,1462,1438,,,
O,O,007,1,3370,2384,QDBAAA+TahomaGras,#000,577,623,1438,1462,1438,,,
O,O,ZC.4,1,3370,2384,QDBAAA+TahomaGras,#000,941,996,1438,1462,1438,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1003,1013,1438,1462,1438,,,
O,O,002,1,3370,2384,QDBAAA+TahomaGras,#000,1020,1066,1438,1462,1438,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,2571,2624,1484,1508,1484,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,2631,2641,1484,1508,1484,,,
O,O,012,1,3370,2384,QDBAAA+TahomaGras,#000,2649,2695,1484,1508,1484,,,
O,O,T3.2,1,3370,2384,QDBAAA+TahomaGras,#000,2975,3028,1501,1525,1501,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,3035,3046,1501,1525,1501,,,
O,O,021,1,3370,2384,QDBAAA+TahomaGras,#000,3053,3099,1501,1525,1501,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,1049,1102,1560,1584,1560,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1109,1120,1560,1584,1560,,,
O,O,008,1,3370,2384,QDBAAA+TahomaGras,#000,1127,1173,1560,1584,1560,,,
O,O,T4.2,1,3370,2384,QDBAAA+TahomaGras,#000,1517,1570,1563,1587,1563,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1577,1587,1563,1587,1563,,,
O,O,004,1,3370,2384,QDBAAA+TahomaGras,#000,1594,1640,1563,1587,1563,,,
O,O,T2.2,1,3370,2384,QDBAAA+TahomaGras,#000,39,92,1589,1613,1589,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,99,109,1589,1613,1589,,,
O,O,002,1,3370,2384,QDBAAA+TahomaGras,#000,116,162,1589,1613,1589,,,
O,O,T1.1,1,3370,2384,QDBAAA+TahomaGras,#fff,725,769,1601,1621,1601,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#fff,775,784,1601,1621,1601,,,
O,O,004,1,3370,2384,QDBAAA+TahomaGras,#fff,790,828,1601,1621,1601,,,
O,O,ZI.1-001,1,3370,2384,QDBAAA+TahomaGras,#000,1429,1527,1613,1635,1613,,,
O,O,T5.1,1,3370,2384,QDBAAA+TahomaGras,#000,1719,1763,1624,1644,1624,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1769,1777,1624,1644,1624,,,
O,O,003,1,3370,2384,QDBAAA+TahomaGras,#000,1784,1822,1624,1644,1624,,,
O,O,ZC.1-006,1,3370,2384,QDBAAA+TahomaGras,#000,1896,1998,1700,1722,1700,,,
O,O,ZC.4,1,3370,2384,QDBAAA+TahomaGras,#000,323,377,1718,1742,1718,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,384,395,1718,1742,1718,,,
O,O,001,1,3370,2384,QDBAAA+TahomaGras,#000,402,448,1718,1742,1718,,,
O,O,CE-005,1,3370,2384,QDBAAA+TahomaGras,#000,1540,1604,1740,1758,1740,,,
O,O,ZC.1-004,1,3370,2384,QDBAAA+TahomaGras,#000,1246,1356,1783,1807,1783,,,
O,O,T1.2,1,3370,2384,QDBAAA+TahomaGras,#000,1647,1700,1783,1807,1783,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1707,1718,1783,1807,1783,,,
O,O,006,1,3370,2384,QDBAAA+TahomaGras,#000,1725,1771,1783,1807,1783,,,
O,O,T4.2,1,3370,2384,QDBAAA+TahomaGras,#000,1873,1926,1811,1835,1811,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1933,1943,1811,1835,1811,,,
O,O,005,1,3370,2384,QDBAAA+TahomaGras,#000,1951,1997,1811,1835,1811,,,
O,O,T1.2,1,3370,2384,QDBAAA+TahomaGras,#fff,2193,2246,1816,1840,1816,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#fff,2253,2264,1816,1840,1816,,,
O,O,007,1,3370,2384,QDBAAA+TahomaGras,#fff,2271,2317,1816,1840,1816,,,
O,O,T3.2,1,3370,2384,QDBAAA+TahomaGras,#000,939,992,1834,1858,1834,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,999,1010,1834,1858,1834,,,
O,O,008,1,3370,2384,QDBAAA+TahomaGras,#000,1017,1063,1834,1858,1834,,,
O,O,T4.1,1,3370,2384,QDBAAA+TahomaGras,#000,1500,1553,1845,1869,1845,,,
O,O,-,1,3370,2384,QDBAAA+TahomaGras,#000,1560,1570,1845,1869,1845,,,
O,O,011,1,3370,2384,QDBAAA+TahomaGras,#000,1577,1623,1845,1869,1845,,,
O,O,VILLE,1,3370,2384,QDBAAA+TahomaGras,#000,69,134,1936,1959,1936,,,
O,O,DE,1,3370,2384,QDBAAA+TahomaGras,#000,140,170,1936,1959,1936,,,
O,O,SAINTE-ADÈLE,1,3370,2384,QDBAAA+TahomaGras,#000,177,342,1936,1959,1936,,,
O,O,Légende,1,3370,2384,QDBAAA+TahomaGras,#000,433,527,1941,1963,1941,,,
O,O,Modifications,1,3370,2384,QXAAAA+TahomaNormal,#000,2510,2578,1953,1965,1953,,,
O,O,Date,1,3370,2384,QXAAAA+TahomaNormal,#000,2366,2391,1980,1992,1980,,,
O,O,Numéro,1,3370,2384,QXAAAA+TahomaNormal,#000,2565,2607,1980,1992,1980,,,
O,O,du,1,3370,2384,QXAAAA+TahomaNormal,#000,2610,2624,1980,1992,1980,,,
O,O,règlement,1,3370,2384,QXAAAA+TahomaNormal,#000,2627,2680,1980,1992,1980,,,
O,O,Cadastre,1,3370,2384,QXAAAA+TahomaNormal,#000,467,536,1984,2002,1984,,,
O,O,Types,1,3370,2384,QDBAAA+TahomaGras,#000,819,878,1986,2006,1986,,,
O,O,de,1,3370,2384,QDBAAA+TahomaGras,#000,884,908,1986,2006,1986,,,
O,O,milieux,1,3370,2384,QDBAAA+TahomaGras,#000,914,988,1986,2006,1986,,,
O,O,T3.2,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,1984,2002,1984,,,
O,O,Villégiature,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1366,1984,2002,1984,,,
O,O,T5.2,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1659,1984,2002,1984,,,
O,O,Néo-villageois,1,3370,2384,QXAAAA+TahomaNormal,#000,1665,1773,1984,2002,1984,,,
O,O,ZC.2,1,3370,2384,QXAAAA+TahomaNormal,#000,2009,2045,1984,2002,1984,,,
O,O,Commercial,1,3370,2384,QXAAAA+TahomaNormal,#000,2051,2143,1984,2002,1984,,,
O,O,Lac,1,3370,2384,QXAAAA+TahomaNormal,#000,467,494,2014,2032,2014,,,
O,O,et,1,3370,2384,QXAAAA+TahomaNormal,#000,499,515,2014,2032,2014,,,
O,O,cours,1,3370,2384,QXAAAA+TahomaNormal,#000,520,563,2014,2032,2014,,,
O,O,d'eau,1,3370,2384,QXAAAA+TahomaNormal,#000,568,610,2014,2032,2014,,,
O,O,T3.3,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,2014,2032,2014,,,
O,O,Résidentiel,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1364,2014,2032,2014,,,
O,O,périurbain,1,3370,2384,QXAAAA+TahomaNormal,#000,1369,1449,2014,2032,2014,,,
O,O,T5.3,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1659,2014,2032,2014,,,
O,O,Compact,1,3370,2384,QXAAAA+TahomaNormal,#000,1665,1733,2014,2032,2014,,,
O,O,ZC.3,1,3370,2384,QXAAAA+TahomaNormal,#000,2009,2045,2014,2032,2014,,,
O,O,Commercial,1,3370,2384,QXAAAA+TahomaNormal,#000,2051,2143,2014,2032,2014,,,
O,O,artériel,1,3370,2384,QXAAAA+TahomaNormal,#000,2148,2203,2014,2032,2014,,,
O,O,léger,1,3370,2384,QXAAAA+TahomaNormal,#000,2209,2248,2014,2032,2014,,,
O,O,T1.1,1,3370,2384,QXAAAA+TahomaNormal,#000,853,888,2026,2044,2026,,,
O,O,Conservation,1,3370,2384,QXAAAA+TahomaNormal,#000,894,995,2026,2044,2026,,,
O,O,Dessiné,1,3370,2384,QXAAAA+TahomaNormal,#000,2948,3002,2027,2042,2027,,,
O,O,par,1,3370,2384,QXAAAA+TahomaNormal,#000,3007,3029,2027,2042,2027,,,
O,O,:,1,3370,2384,QXAAAA+TahomaNormal,#000,3034,3040,2027,2042,2027,,,
O,O,Mélissa,1,3370,2384,QXAAAA+TahomaNormal,#000,3045,3095,2027,2042,2027,,,
O,O,Lamothe,1,3370,2384,QXAAAA+TahomaNormal,#000,3100,3161,2027,2042,2027,,,
O,O,Limites,1,3370,2384,QXAAAA+TahomaNormal,#000,467,522,2044,2062,2044,,,
O,O,de,1,3370,2384,QXAAAA+TahomaNormal,#000,528,547,2044,2062,2044,,,
O,O,la,1,3370,2384,QXAAAA+TahomaNormal,#000,553,566,2044,2062,2044,,,
O,O,municipalité,1,3370,2384,QXAAAA+TahomaNormal,#000,572,665,2044,2062,2044,,,
O,O,T3.4,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,2044,2062,2044,,,
O,O,Semi,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1317,2044,2062,2044,,,
O,O,urbain,1,3370,2384,QXAAAA+TahomaNormal,#000,1323,1373,2044,2062,2044,,,
O,O,CE,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1645,2044,2062,2044,,,
O,O,Espace,1,3370,2384,QXAAAA+TahomaNormal,#000,1650,1705,2044,2062,2044,,,
O,O,ouvert,1,3370,2384,QXAAAA+TahomaNormal,#000,1710,1761,2044,2062,2044,,,
O,O,ZC.4,1,3370,2384,QXAAAA+TahomaNormal,#000,2009,2045,2044,2062,2044,,,
O,O,Commercial,1,3370,2384,QXAAAA+TahomaNormal,#000,2051,2143,2044,2062,2044,,,
O,O,artériel,1,3370,2384,QXAAAA+TahomaNormal,#000,2148,2203,2044,2062,2044,,,
O,O,lourd,1,3370,2384,QXAAAA+TahomaNormal,#000,2209,2249,2044,2062,2044,,,
O,O,Vérifié,1,3370,2384,QXAAAA+TahomaNormal,#000,2948,2992,2046,2062,2046,,,
O,O,par:,1,3370,2384,QXAAAA+TahomaNormal,#000,2997,3025,2046,2062,2046,,,
O,O,Maxime,1,3370,2384,QXAAAA+TahomaNormal,#000,3030,3084,2046,2062,2046,,,
O,O,Vézina-Colbert,1,3370,2384,QXAAAA+TahomaNormal,#000,3089,3190,2046,2062,2046,,,
O,O,T1.2,1,3370,2384,QXAAAA+TahomaNormal,#000,853,888,2056,2073,2056,,,
O,O,Récréation,1,3370,2384,QXAAAA+TahomaNormal,#000,894,977,2056,2073,2056,,,
O,O,Périmètre,1,3370,2384,QXAAAA+TahomaNormal,#000,467,543,2074,2092,2074,,,
O,O,d'urbanisation,1,3370,2384,QXAAAA+TahomaNormal,#000,549,659,2074,2092,2074,,,
O,O,T4.1,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,2074,2092,2074,,,
O,O,Résidentiel,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1364,2074,2092,2074,,,
O,O,CI,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1641,2074,2092,2074,,,
O,O,Institutionnel,1,3370,2384,QXAAAA+TahomaNormal,#000,1647,1750,2074,2092,2074,,,
O,O,ZI.1,1,3370,2384,QXAAAA+TahomaNormal,#000,2009,2041,2074,2092,2074,,,
O,O,Industrie,1,3370,2384,QXAAAA+TahomaNormal,#000,2047,2117,2074,2092,2074,,,
O,O,légère,1,3370,2384,QXAAAA+TahomaNormal,#000,2123,2171,2074,2092,2074,,,
O,O,T2.1,1,3370,2384,QXAAAA+TahomaNormal,#000,853,888,2085,2103,2085,,,
O,O,Agroforestier,1,3370,2384,QXAAAA+TahomaNormal,#000,894,995,2085,2103,2085,,,
O,O,Source:,1,3370,2384,QXAAAA+TahomaNormal,#000,2948,3001,2084,2100,2084,,,
O,O,Ville,1,3370,2384,QXAAAA+TahomaNormal,#000,3006,3035,2084,2100,2084,,,
O,O,de,1,3370,2384,QXAAAA+TahomaNormal,#000,3040,3057,2084,2100,2084,,,
O,O,"Sainte-Adèle,",1,3370,2384,QXAAAA+TahomaNormal,#000,3062,3154,2084,2100,2084,,,
O,O,MRC,1,3370,2384,QXAAAA+TahomaNormal,#000,3159,3191,2084,2100,2084,,,
O,O,des,1,3370,2384,QXAAAA+TahomaNormal,#000,3196,3220,2084,2100,2084,,,
O,O,Pays-d'en-haut,1,3370,2384,QXAAAA+TahomaNormal,#000,3225,3329,2084,2100,2084,,,
O,O,Sommets,1,3370,2384,QXAAAA+TahomaNormal,#000,467,540,2104,2121,2104,,,
O,O,de,1,3370,2384,QXAAAA+TahomaNormal,#000,546,565,2104,2121,2104,,,
O,O,montagnes,1,3370,2384,QXAAAA+TahomaNormal,#000,571,658,2104,2121,2104,,,
O,O,T4.2,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,2104,2121,2104,,,
O,O,Résidentiel,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1364,2104,2121,2104,,,
O,O,urbain,1,3370,2384,QXAAAA+TahomaNormal,#000,1369,1419,2104,2121,2104,,,
O,O,CU,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1646,2104,2121,2104,,,
O,O,Utilité,1,3370,2384,QXAAAA+TahomaNormal,#000,1652,1697,2104,2121,2104,,,
O,O,publique,1,3370,2384,QXAAAA+TahomaNormal,#000,1702,1769,2104,2121,2104,,,
O,O,ZI.2,1,3370,2384,QXAAAA+TahomaNormal,#000,2009,2041,2104,2121,2104,,,
O,O,Industrie,1,3370,2384,QXAAAA+TahomaNormal,#000,2047,2117,2104,2121,2104,,,
O,O,lourde,1,3370,2384,QXAAAA+TahomaNormal,#000,2123,2172,2104,2121,2104,,,
O,O,T2.2,1,3370,2384,QXAAAA+TahomaNormal,#000,853,888,2115,2133,2115,,,
O,O,Récréotouristique,1,3370,2384,QXAAAA+TahomaNormal,#000,894,1031,2115,2133,2115,,,
O,O,extensif,1,3370,2384,QXAAAA+TahomaNormal,#000,1036,1097,2115,2133,2115,,,
B-Titre,O,PLAN,1,3370,2384,QDBAAA+TahomaGras,#000,108,167,2117,2139,2117,,,
I-Titre,O,DE,1,3370,2384,QDBAAA+TahomaGras,#000,173,204,2117,2139,2117,,,
I-Titre,O,ZONAGE,1,3370,2384,QDBAAA+TahomaGras,#000,210,303,2117,2139,2117,,,
I-Titre,O,Juillet,1,3370,2384,QXAAAA+TahomaNormal,#000,2948,2988,2123,2139,2123,,,
I-Titre,O,2021,1,3370,2384,QXAAAA+TahomaNormal,#000,2993,3028,2123,2139,2123,,,
O,O,T4.3,1,3370,2384,QXAAAA+TahomaNormal,#000,1238,1273,2133,2151,2133,,,
O,O,Résidentiel,1,3370,2384,QXAAAA+TahomaNormal,#000,1279,1364,2133,2151,2133,,,
O,O,urbain,1,3370,2384,QXAAAA+TahomaNormal,#000,1369,1419,2133,2151,2133,,,
O,O,compact,1,3370,2384,QXAAAA+TahomaNormal,#000,1425,1491,2133,2151,2133,,,
O,O,ZM,1,3370,2384,QXAAAA+TahomaNormal,#000,1624,1647,2133,2151,2133,,,
O,O,Maison,1,3370,2384,QXAAAA+TahomaNormal,#000,1653,1708,2133,2151,2133,,,
O,O,mobile,1,3370,2384,QXAAAA+TahomaNormal,#000,1714,1765,2133,2151,2133,,,
O,O,T3.1,1,3370,2384,QXAAAA+TahomaNormal,#000,853,888,2145,2163,2145,,,
O,O,Habitation,1,3370,2384,QXAAAA+TahomaNormal,#000,894,974,2145,2163,2145,,,
O,O,en,1,3370,2384,QXAAAA+TahomaNormal,#000,979,999,2145,2163,2145,,,
