sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,disposition,9,612,1008,CIDFont+F2,#000,116,154,424,434,8488,,,
O,I-Alinea,du,9,612,1008,CIDFont+F2,#000,157,166,424,434,8488,,,
O,I-Alinea,présent,9,612,1008,CIDFont+F2,#000,169,196,424,434,8488,,,
O,I-Alinea,règlement,9,612,1008,CIDFont+F2,#000,199,236,424,434,8488,,,
O,I-Alinea,ne,9,612,1008,CIDFont+F2,#000,238,248,424,434,8488,,,
O,I-Alinea,peut,9,612,1008,CIDFont+F2,#000,250,266,424,434,8488,,,
O,I-Alinea,être,9,612,1008,CIDFont+F2,#000,269,283,424,434,8488,,,
O,I-Alinea,interprétée,9,612,1008,CIDFont+F2,#000,286,325,424,434,8488,,,
O,I-Alinea,comme,9,612,1008,CIDFont+F2,#000,328,355,424,434,8488,,,
O,I-Alinea,ayant,9,612,1008,CIDFont+F2,#000,358,378,424,434,8488,,,
O,I-Alinea,pour,9,612,1008,CIDFont+F2,#000,381,397,424,434,8488,,,
O,I-Alinea,effet,9,612,1008,CIDFont+F2,#000,400,416,424,434,8488,,,
O,I-Alinea,de,9,612,1008,CIDFont+F2,#000,418,428,424,434,8488,,,
O,I-Alinea,soustraire,9,612,1008,CIDFont+F2,#000,430,466,424,434,8488,,,
O,I-Alinea,une,9,612,1008,CIDFont+F2,#000,469,483,424,434,8488,,,
O,I-Alinea,personne,9,612,1008,CIDFont+F2,#000,486,520,424,434,8488,,,
O,I-Alinea,à,9,612,1008,CIDFont+F2,#000,523,527,424,434,8488,,,
O,I-Alinea,l’application,9,612,1008,CIDFont+F2,#000,85,128,435,445,8499,,,
O,I-Alinea,d’une,9,612,1008,CIDFont+F2,#000,131,151,435,445,8499,,,
O,I-Alinea,loi,9,612,1008,CIDFont+F2,#000,154,163,435,445,8499,,,
O,I-Alinea,ou,9,612,1008,CIDFont+F2,#000,166,175,435,445,8499,,,
O,I-Alinea,d’un,9,612,1008,CIDFont+F2,#000,178,194,435,445,8499,,,
O,I-Alinea,règlement,9,612,1008,CIDFont+F2,#000,197,234,435,445,8499,,,
O,I-Alinea,du,9,612,1008,CIDFont+F2,#000,237,246,435,445,8499,,,
O,I-Alinea,gouvernement,9,612,1008,CIDFont+F2,#000,249,302,435,445,8499,,,
O,I-Alinea,provincial,9,612,1008,CIDFont+F2,#000,305,340,435,445,8499,,,
O,I-Alinea,ou,9,612,1008,CIDFont+F2,#000,343,352,435,445,8499,,,
O,I-Alinea,fédéral,9,612,1008,CIDFont+F2,#000,355,380,435,445,8499,,,
O,I-Alinea,ou,9,612,1008,CIDFont+F2,#000,384,393,435,445,8499,,,
O,I-Alinea,à,9,612,1008,CIDFont+F2,#000,396,400,435,445,8499,,,
O,I-Alinea,l’application,9,612,1008,CIDFont+F2,#000,404,447,435,445,8499,,,
O,I-Alinea,d’un,9,612,1008,CIDFont+F2,#000,450,465,435,445,8499,,,
O,I-Alinea,règlement,9,612,1008,CIDFont+F2,#000,469,505,435,445,8499,,,
O,I-Alinea,de,9,612,1008,CIDFont+F2,#000,508,517,435,445,8499,,,
O,I-Alinea,la,9,612,1008,CIDFont+F2,#000,521,527,435,445,8499,,,
O,I-Alinea,Municipalité,9,612,1008,CIDFont+F2,#000,85,128,447,457,8511,,,
O,I-Alinea,régionale,9,612,1008,CIDFont+F2,#000,131,164,447,457,8511,,,
O,I-Alinea,de,9,612,1008,CIDFont+F2,#000,167,176,447,457,8511,,,
O,I-Alinea,comté,9,612,1008,CIDFont+F2,#000,178,200,447,457,8511,,,
O,I-Alinea,des,9,612,1008,CIDFont+F2,#000,203,216,447,457,8511,,,
O,I-Alinea,Pays-d’en-Haut.,9,612,1008,CIDFont+F2,#000,218,277,447,457,8511,,,
O,B-Article,6.,9,612,1008,CIDFont+F3,#222,85,92,476,486,8540,,,
O,I-Article,Documents,9,612,1008,CIDFont+F3,#000,113,158,476,486,8540,,,
O,I-Article,de,9,612,1008,CIDFont+F3,#000,160,170,476,486,8540,,,
O,I-Article,renvoi,9,612,1008,CIDFont+F3,#000,172,197,476,486,8540,,,
O,B-Alinea,Lorsque,9,612,1008,CIDFont+F2,#000,85,115,494,504,8558,,,
O,I-Alinea,le,9,612,1008,CIDFont+F2,#000,117,123,494,504,8558,,,
O,I-Alinea,texte,9,612,1008,CIDFont+F2,#000,126,143,494,504,8558,,,
O,I-Alinea,fait,9,612,1008,CIDFont+F2,#000,146,157,494,504,8558,,,
O,I-Alinea,référence,9,612,1008,CIDFont+F2,#000,159,194,494,504,8558,,,
O,I-Alinea,à,9,612,1008,CIDFont+F2,#000,196,200,494,504,8558,,,
O,I-Alinea,un,9,612,1008,CIDFont+F2,#000,203,212,494,504,8558,,,
O,I-Alinea,document,9,612,1008,CIDFont+F2,#000,214,250,494,504,8558,,,
O,I-Alinea,de,9,612,1008,CIDFont+F2,#000,252,261,494,504,8558,,,
O,I-Alinea,"renvoi,",9,612,1008,CIDFont+F2,#000,264,288,494,504,8558,,,
O,I-Alinea,celui-ci,9,612,1008,CIDFont+F2,#000,291,316,494,504,8558,,,
O,I-Alinea,est,9,612,1008,CIDFont+F2,#000,318,329,494,504,8558,,,
O,I-Alinea,partie,9,612,1008,CIDFont+F2,#000,332,352,494,504,8558,,,
O,I-Alinea,intégrante,9,612,1008,CIDFont+F2,#000,355,391,494,504,8558,,,
O,I-Alinea,du,9,612,1008,CIDFont+F2,#000,393,402,494,504,8558,,,
O,I-Alinea,présent,9,612,1008,CIDFont+F2,#000,405,432,494,504,8558,,,
O,I-Alinea,règlement.,9,612,1008,CIDFont+F2,#000,434,473,494,504,8558,,,
O,B-Article,7.,9,612,1008,CIDFont+F3,#222,85,92,523,533,8587,,,
O,I-Article,Entrée,9,612,1008,CIDFont+F3,#000,113,139,523,533,8587,,,
O,I-Article,en,9,612,1008,CIDFont+F3,#000,141,151,523,533,8587,,,
O,I-Article,vigueur,9,612,1008,CIDFont+F3,#000,153,183,523,533,8587,,,
O,B-Alinea,Le,9,612,1008,CIDFont+F2,#000,85,94,541,550,8605,,,
O,I-Alinea,présent,9,612,1008,CIDFont+F2,#000,96,124,541,550,8605,,,
O,I-Alinea,règlement,9,612,1008,CIDFont+F2,#000,126,163,541,550,8605,,,
O,I-Alinea,entre,9,612,1008,CIDFont+F2,#000,165,184,541,550,8605,,,
O,I-Alinea,en,9,612,1008,CIDFont+F2,#000,186,195,541,550,8605,,,
O,I-Alinea,vigueur,9,612,1008,CIDFont+F2,#000,197,224,541,550,8605,,,
O,I-Alinea,conformément,9,612,1008,CIDFont+F2,#000,226,279,541,550,8605,,,
O,I-Alinea,à,9,612,1008,CIDFont+F2,#000,281,286,541,550,8605,,,
O,I-Alinea,la,9,612,1008,CIDFont+F2,#000,288,294,541,550,8605,,,
O,I-Alinea,loi.,9,612,1008,CIDFont+F2,#000,297,307,541,550,8605,,,
O,B-Pied,9,9,612,1008,CIDFont+F2,#777,523,527,965,973,9029,,,
B-Titre,B-Tete,Règlement,10,612,1008,CIDFont+F2,#777,85,117,36,45,9108,,,
I-Titre,I-Tete,sur,10,612,1008,CIDFont+F2,#777,119,128,36,45,9108,,,
I-Titre,I-Tete,les,10,612,1008,CIDFont+F2,#777,130,138,36,45,9108,,,
I-Titre,I-Tete,permis,10,612,1008,CIDFont+F2,#777,140,160,36,45,9108,,,
I-Titre,I-Tete,et,10,612,1008,CIDFont+F2,#777,161,167,36,45,9108,,,
I-Titre,I-Tete,certificats,10,612,1008,CIDFont+F2,#777,169,196,36,45,9108,,,
I-Titre,I-Tete,numéro,10,612,1008,CIDFont+F2,#777,198,221,36,45,9108,,,
I-Titre,I-Tete,1314-2021-PC,10,612,1008,CIDFont+F2,#777,222,265,36,45,9108,,,
O,I-Tete,Chapitre,10,612,1008,CIDFont+F2,#777,317,342,36,45,9108,,,
O,I-Tete,1,10,612,1008,CIDFont+F2,#777,344,347,36,45,9108,,,
O,I-Tete,–,10,612,1008,CIDFont+F2,#777,349,353,36,45,9108,,,
O,I-Tete,Dispositions,10,612,1008,CIDFont+F2,#777,355,390,36,45,9108,,,
O,I-Tete,"déclaratoires,",10,612,1008,CIDFont+F2,#777,392,431,36,45,9108,,,
O,I-Tete,interprétatives,10,612,1008,CIDFont+F2,#777,433,474,36,45,9108,,,
O,I-Tete,et,10,612,1008,CIDFont+F2,#777,476,482,36,45,9108,,,
O,I-Tete,administratives,10,612,1008,CIDFont+F2,#777,483,527,36,45,9108,,,
O,B-Section,SECTION,10,612,1008,CIDFont+F3,#222,85,136,86,100,9158,,,
O,I-Section,2,10,612,1008,CIDFont+F3,#222,139,146,86,100,9158,,,
O,I-Section,DISPOSITIONS,10,612,1008,CIDFont+F3,#222,160,242,86,100,9158,,,
O,I-Section,INTERPRÉTATIVES,10,612,1008,CIDFont+F3,#222,245,351,86,100,9158,,,
O,B-Article,8.,10,612,1008,CIDFont+F3,#222,85,92,126,136,9198,,,
O,I-Article,Ville,10,612,1008,CIDFont+F3,#222,113,130,126,136,9198,,,
O,B-Alinea,L’expression,10,612,1008,CIDFont+F2,#000,85,131,143,153,9215,,,
O,I-Alinea,«,10,612,1008,CIDFont+F2,#000,133,138,143,153,9215,,,
O,I-Alinea,Ville,10,612,1008,CIDFont+F2,#000,140,156,143,153,9215,,,
O,I-Alinea,»,10,612,1008,CIDFont+F2,#000,158,162,143,153,9215,,,
O,I-Alinea,est,10,612,1008,CIDFont+F2,#000,165,176,143,153,9215,,,
O,I-Alinea,définie,10,612,1008,CIDFont+F2,#000,178,202,143,153,9215,,,
O,I-Alinea,comme,10,612,1008,CIDFont+F2,#000,205,231,143,153,9215,,,
O,I-Alinea,étant,10,612,1008,CIDFont+F2,#000,234,252,143,153,9215,,,
O,I-Alinea,la,10,612,1008,CIDFont+F2,#000,254,261,143,153,9215,,,
O,I-Alinea,Ville,10,612,1008,CIDFont+F2,#000,263,278,143,153,9215,,,
O,I-Alinea,de,10,612,1008,CIDFont+F2,#000,280,290,143,153,9215,,,
O,I-Alinea,Sainte-Adèle.,10,612,1008,CIDFont+F2,#000,292,341,143,153,9215,,,
O,B-Article,9.,10,612,1008,CIDFont+F3,#222,85,92,172,182,9244,,,
O,I-Article,Structure,10,612,1008,CIDFont+F3,#000,113,150,172,182,9244,,,
O,I-Article,du,10,612,1008,CIDFont+F3,#000,152,162,172,182,9244,,,
O,I-Article,règlement,10,612,1008,CIDFont+F3,#000,165,204,172,182,9244,,,
O,B-Alinea,L’interprétation,10,612,1008,CIDFont+F2,#000,85,139,190,200,9262,,,
O,I-Alinea,du,10,612,1008,CIDFont+F2,#000,142,151,190,200,9262,,,
O,I-Alinea,présent,10,612,1008,CIDFont+F2,#000,154,182,190,200,9262,,,
O,I-Alinea,règlement,10,612,1008,CIDFont+F2,#000,184,221,190,200,9262,,,
