SeqTag,tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Pied,1,1,612,792,BCDEEE+ArialNarrow,#777,555,558,749,757,749,,Artifact,
O,B-Tete,Ville,104,612,1008,BCDGEE+Calibri,#000,90,109,38,49,84206,,Artifact,
O,I-Tete,de,104,612,1008,BCDGEE+Calibri,#000,112,123,38,49,84206,,Artifact,
O,I-Tete,Sainte-Adèle,104,612,1008,BCDGEE+Calibri,#000,126,182,38,49,84206,,Artifact,
O,I-Tete,Annexe,104,612,1008,BCDGEE+Calibri,#000,480,513,38,49,84206,,Artifact,
O,I-Tete,A,104,612,1008,BCDGEE+Calibri,#000,516,522,38,49,84206,,Artifact,
O,I-Tete,Règlement,104,612,1008,BCEBEE+Calibri,#000,90,138,52,63,84220,,Artifact,
O,I-Tete,de,104,612,1008,BCEBEE+Calibri,#000,141,152,52,63,84220,,Artifact,
O,I-Tete,plans,104,612,1008,BCEBEE+Calibri,#000,155,178,52,63,84220,,Artifact,
O,I-Tete,d’implantation,104,612,1008,BCEBEE+Calibri,#000,181,247,52,63,84220,,Artifact,
O,I-Tete,Types,104,612,1008,BCDGEE+Calibri,#000,429,455,52,63,84220,,Artifact,
O,I-Tete,architecturaux,104,612,1008,BCDGEE+Calibri,#000,457,522,52,63,84220,,Artifact,
O,I-Tete,et,104,612,1008,BCEBEE+Calibri,#000,90,99,65,76,84233,,Artifact,
O,I-Tete,d’intégration,104,612,1008,BCEBEE+Calibri,#000,102,160,65,76,84233,,Artifact,
O,I-Tete,architecturale,104,612,1008,BCEBEE+Calibri,#000,162,225,65,76,84233,,Artifact,
O,I-Tete,No,104,612,1008,BCEBEE+Calibri,#000,227,240,65,76,84233,,Artifact,
O,I-Tete,1200-2012-PIIA,104,612,1008,BCEBEE+Calibri,#000,243,312,65,76,84233,,Artifact,
O,B-Tableau,TYPE,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,95,115,120,129,84288,1,Span,Table;TR;TH;P
O,I-Tableau,ARCHITECTURAL,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,117,180,120,129,84288,1,Span,Table;TR;TH;P
O,I-Tableau,11,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,182,190,120,129,84288,1,Span,Table;TR;TH;P
O,I-Tableau,CHALET,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,95,125,133,142,84301,3,Span,Table;TR;TH;P
O,I-Tableau,RUSTIQUE,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,127,165,133,142,84301,3,Span,Table;TR;TH;P
O,I-Tableau,OU,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,167,179,133,142,84301,3,Span,Table;TR;TH;P
O,I-Tableau,D’ESPRIT,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,181,215,133,142,84301,3,Span,Table;TR;TH;P
O,I-Tableau,ALPIN,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,217,239,133,142,84301,3,Span,Table;TR;TH;P
O,I-Tableau,B),104,612,1008,BCDOEE+ArialNarrow-Bold,#000,95,103,145,154,84313,5,Span,Table;TR;TH;P
O,I-Tableau,CHALET,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,105,135,145,154,84313,5,Span,Table;TR;TH;P
O,I-Tableau,D’ESPRIT,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,137,171,145,154,84313,5,Span,Table;TR;TH;P
O,I-Tableau,ALPIN,104,612,1008,BCDOEE+ArialNarrow-Bold,#000,173,195,145,154,84313,5,Span,Table;TR;TH;P
O,B-Tableau,Période,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,95,123,172,181,84340,8,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,125,133,172,181,84340,8,Span,Table;TR;TH;P
O,I-Tableau,construction,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,135,180,172,181,84340,8,Span,Table;TR;TH;P
O,I-Tableau,Entre,104,612,1008,BCDEEE+ArialNarrow,#000,95,113,185,194,84353,9,Span,Table;TR;TH;P
O,I-Tableau,1921-1940,104,612,1008,BCDEEE+ArialNarrow,#000,115,150,185,194,84353,9,Span,Table;TR;TH;P
O,I-Tableau,Volume,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,95,122,212,221,84380,12,Span,Table;TR;TH;P
O,I-Tableau,Le,104,612,1008,BCDEEE+ArialNarrow,#000,95,104,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,chalet,104,612,1008,BCDEEE+ArialNarrow,#000,106,125,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,alpin,104,612,1008,BCDEEE+ArialNarrow,#000,127,143,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,peut,104,612,1008,BCDEEE+ArialNarrow,#000,145,159,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,prendre,104,612,1008,BCDEEE+ArialNarrow,#000,161,186,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,deux,104,612,1008,BCDEEE+ArialNarrow,#000,188,204,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,formes,104,612,1008,BCDEEE+ArialNarrow,#000,206,229,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,:,104,612,1008,BCDEEE+ArialNarrow,#000,231,233,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,lorsque,104,612,1008,BCDEEE+ArialNarrow,#000,235,259,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,son,104,612,1008,BCDEEE+ArialNarrow,#000,261,273,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,plan,104,612,1008,BCDEEE+ArialNarrow,#000,275,289,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,291,301,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,"rectangulaire,",104,612,1008,BCDEEE+ArialNarrow,#000,302,347,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,il,104,612,1008,BCDEEE+ArialNarrow,#000,349,353,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,354,364,225,234,84393,13,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDEEE+ArialNarrow,#000,95,104,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,format,104,612,1008,BCDEEE+ArialNarrow,#000,107,128,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,moyen,104,612,1008,BCDEEE+ArialNarrow,#000,132,154,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,et,104,612,1008,BCDEEE+ArialNarrow,#000,158,164,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,comporte,104,612,1008,BCDNEE+ArialNarrow,#000,168,199,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,une,104,612,1008,BCDNEE+ArialNarrow,#000,203,215,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,élévation,104,612,1008,BCDNEE+ArialNarrow,#000,219,248,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,d’un,104,612,1008,BCDNEE+ArialNarrow,#000,252,266,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,étage,104,612,1008,BCDNEE+ArialNarrow,#000,270,288,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,et,104,612,1008,BCDNEE+ArialNarrow,#000,292,298,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,demi,104,612,1008,BCDNEE+ArialNarrow,#000,302,318,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,;,104,612,1008,BCDNEE+ArialNarrow,#000,322,324,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,il,104,612,1008,BCDNEE+ArialNarrow,#000,328,331,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDNEE+ArialNarrow,#000,335,345,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,alors,104,612,1008,BCDNEE+ArialNarrow,#000,348,364,237,246,84405,13,Span,Table;TR;TH;P
O,I-Tableau,caractérisé,104,612,1008,BCDNEE+ArialNarrow,#000,95,132,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,par,104,612,1008,BCDNEE+ArialNarrow,#000,134,144,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,sa,104,612,1008,BCDNEE+ArialNarrow,#000,147,155,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,grande,104,612,1008,BCDNEE+ArialNarrow,#000,157,180,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,empreinte,104,612,1008,BCDNEE+ArialNarrow,#000,182,215,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,au,104,612,1008,BCDNEE+ArialNarrow,#000,217,225,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,sol,104,612,1008,BCDNEE+ArialNarrow,#000,227,237,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,et,104,612,1008,BCDNEE+ArialNarrow,#000,239,245,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,son,104,612,1008,BCDNEE+ArialNarrow,#000,247,259,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,développement,104,612,1008,BCDNEE+ArialNarrow,#000,262,312,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,à,104,612,1008,BCDNEE+ArialNarrow,#000,314,318,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,l’horizontale,104,612,1008,BCDNEE+ArialNarrow,#000,320,360,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,;,104,612,1008,BCDNEE+ArialNarrow,#000,362,364,248,257,84416,13,Span,Table;TR;TH;P
O,I-Tableau,lorsque,104,612,1008,BCDNEE+ArialNarrow,#000,95,120,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,son,104,612,1008,BCDNEE+ArialNarrow,#000,121,133,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,plan,104,612,1008,BCDNEE+ArialNarrow,#000,135,149,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,s’apparente,104,612,1008,BCDNEE+ArialNarrow,#000,150,189,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,à,104,612,1008,BCDNEE+ArialNarrow,#000,190,194,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,un,104,612,1008,BCDNEE+ArialNarrow,#000,196,204,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,"carré,",104,612,1008,BCDNEE+ArialNarrow,#000,206,225,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,il,104,612,1008,BCDNEE+ArialNarrow,#000,226,229,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDNEE+ArialNarrow,#000,231,241,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDNEE+ArialNarrow,#000,242,251,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,petit,104,612,1008,BCDNEE+ArialNarrow,#000,252,266,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,et,104,612,1008,BCDNEE+ArialNarrow,#000,268,274,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,possède,104,612,1008,BCDNEE+ArialNarrow,#000,275,303,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,alors,104,612,1008,BCDNEE+ArialNarrow,#000,305,321,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,un,104,612,1008,BCDNEE+ArialNarrow,#000,322,331,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,deuxième,104,612,1008,BCDNEE+ArialNarrow,#000,332,364,259,268,84427,13,Span,Table;TR;TH;P
O,I-Tableau,étage,104,612,1008,BCDEEE+ArialNarrow,#000,95,114,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,légèrement,104,612,1008,BCDEEE+ArialNarrow,#000,115,152,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,en,104,612,1008,BCDEEE+ArialNarrow,#000,154,162,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,porte-à-faux,104,612,1008,BCDEEE+ArialNarrow,#000,164,204,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,;,104,612,1008,BCDEEE+ArialNarrow,#000,205,207,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,dans,104,612,1008,BCDEEE+ArialNarrow,#000,209,225,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,les,104,612,1008,BCDEEE+ArialNarrow,#000,227,236,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,deux,104,612,1008,BCDEEE+ArialNarrow,#000,238,254,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,"cas,",104,612,1008,BCDEEE+ArialNarrow,#000,255,269,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,le,104,612,1008,BCDEEE+ArialNarrow,#000,270,276,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,bâtiment,104,612,1008,BCDEEE+ArialNarrow,#000,278,306,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,308,317,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,généralement,104,612,1008,BCDEEE+ArialNarrow,#000,319,364,271,280,84439,13,Span,Table;TR;TH;P
O,I-Tableau,coiffé,104,612,1008,BCDNEE+ArialNarrow,#000,95,113,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,d’un,104,612,1008,BCDNEE+ArialNarrow,#000,116,130,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,toit,104,612,1008,BCDNEE+ArialNarrow,#000,132,142,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,à,104,612,1008,BCDNEE+ArialNarrow,#000,145,149,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,deux,104,612,1008,BCDNEE+ArialNarrow,#000,152,168,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,versants,104,612,1008,BCDNEE+ArialNarrow,#000,171,198,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,droits,104,612,1008,BCDNEE+ArialNarrow,#000,201,219,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,à,104,612,1008,BCDNEE+ArialNarrow,#000,222,226,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,pente,104,612,1008,BCDNEE+ArialNarrow,#000,229,247,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,plutôt,104,612,1008,BCDNEE+ArialNarrow,#000,250,268,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,faible,104,612,1008,BCDNEE+ArialNarrow,#000,271,288,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,et,104,612,1008,BCDNEE+ArialNarrow,#000,291,297,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,présente,104,612,1008,BCDNEE+ArialNarrow,#000,300,329,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,un,104,612,1008,BCDNEE+ArialNarrow,#000,331,339,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,pignon,104,612,1008,BCDNEE+ArialNarrow,#000,342,364,282,291,84450,13,Span,Table;TR;TH;P
O,I-Tableau,dominant,104,612,1008,BCDEEE+ArialNarrow,#000,95,126,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,la,104,612,1008,BCDEEE+ArialNarrow,#000,128,134,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,façade,104,612,1008,BCDEEE+ArialNarrow,#000,136,158,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,;,104,612,1008,BCDEEE+ArialNarrow,#000,161,163,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,puisque,104,612,1008,BCDEEE+ArialNarrow,#000,165,191,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,le,104,612,1008,BCDEEE+ArialNarrow,#000,194,199,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,bâtiment,104,612,1008,BCDEEE+ArialNarrow,#000,202,230,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,233,242,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,souvent,104,612,1008,BCDEEE+ArialNarrow,#000,245,271,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,implanté,104,612,1008,BCDEEE+ArialNarrow,#000,273,301,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,dans,104,612,1008,BCDEEE+ArialNarrow,#000,304,320,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,un,104,612,1008,BCDEEE+ArialNarrow,#000,322,330,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,terrain,104,612,1008,BCDEEE+ArialNarrow,#000,333,354,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,en,104,612,1008,BCDEEE+ArialNarrow,#000,356,364,293,302,84461,13,Span,Table;TR;TH;P
O,I-Tableau,"pente,",104,612,1008,BCDEEE+ArialNarrow,#000,95,116,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,le,104,612,1008,BCDEEE+ArialNarrow,#000,119,125,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,soubassement,104,612,1008,BCDEEE+ArialNarrow,#000,128,176,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,peut,104,612,1008,BCDEEE+ArialNarrow,#000,179,194,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,ou,104,612,1008,BCDEEE+ArialNarrow,#000,197,205,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,non,104,612,1008,BCDEEE+ArialNarrow,#000,208,221,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,être,104,612,1008,BCDEEE+ArialNarrow,#000,224,237,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,dominant,104,612,1008,BCDEEE+ArialNarrow,#000,240,270,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,selon,104,612,1008,BCDEEE+ArialNarrow,#000,273,291,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,la,104,612,1008,BCDEEE+ArialNarrow,#000,294,300,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,façade,104,612,1008,BCDEEE+ArialNarrow,#000,303,325,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,à,104,612,1008,BCDEEE+ArialNarrow,#000,329,333,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,partir,104,612,1008,BCDEEE+ArialNarrow,#000,336,353,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDEEE+ArialNarrow,#000,356,364,305,314,84473,13,Span,Table;TR;TH;P
O,I-Tableau,laquelle,104,612,1008,BCDEEE+ArialNarrow,#000,95,121,316,325,84484,13,Span,Table;TR;TH;P
O,I-Tableau,la,104,612,1008,BCDEEE+ArialNarrow,#000,123,129,316,325,84484,13,Span,Table;TR;TH;P
O,I-Tableau,construction,104,612,1008,BCDEEE+ArialNarrow,#000,131,171,316,325,84484,13,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,173,182,316,325,84484,13,Span,Table;TR;TH;P
O,I-Tableau,observée.,104,612,1008,BCDEEE+ArialNarrow,#000,184,217,316,325,84484,13,Span,Table;TR;TH;P
O,I-Tableau,Matériaux,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,95,130,343,352,84511,16,Span,Table;TR;TH;P
O,I-Tableau,Bâtiment,104,612,1008,BCDEEE+ArialNarrow,#000,95,124,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,recouvert,104,612,1008,BCDEEE+ArialNarrow,#000,127,157,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDEEE+ArialNarrow,#000,159,168,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,différents,104,612,1008,BCDEEE+ArialNarrow,#000,170,200,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,parements,104,612,1008,BCDEEE+ArialNarrow,#000,202,237,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDEEE+ArialNarrow,#000,239,247,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,bois,104,612,1008,BCDEEE+ArialNarrow,#000,249,262,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,hormis,104,612,1008,BCDEEE+ArialNarrow,#000,265,287,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,le,104,612,1008,BCDEEE+ArialNarrow,#000,289,295,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,bardeau;,104,612,1008,BCDEEE+ArialNarrow,#000,297,326,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,de,104,612,1008,BCDEEE+ArialNarrow,#000,328,336,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,la,104,612,1008,BCDEEE+ArialNarrow,#000,338,343,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,pierre,104,612,1008,BCDEEE+ArialNarrow,#000,346,364,356,365,84524,17,Span,Table;TR;TH;P
O,I-Tableau,ou,104,612,1008,BCDEEE+ArialNarrow,#000,95,104,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,du,104,612,1008,BCDEEE+ArialNarrow,#000,106,114,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,crépi,104,612,1008,BCDEEE+ArialNarrow,#000,116,132,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,se,104,612,1008,BCDEEE+ArialNarrow,#000,134,142,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,remarquent,104,612,1008,BCDEEE+ArialNarrow,#000,144,181,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,au,104,612,1008,BCDEEE+ArialNarrow,#000,183,192,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,soubassement,104,612,1008,BCDEEE+ArialNarrow,#000,194,242,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,lorsque,104,612,1008,BCDEEE+ArialNarrow,#000,244,268,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,celui-ci,104,612,1008,BCDEEE+ArialNarrow,#000,270,293,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,295,305,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,dominant.,104,612,1008,BCDEEE+ArialNarrow,#000,307,340,368,377,84536,17,Span,Table;TR;TH;P
O,I-Tableau,Composition,104,612,1008,BCDLEE+ArialNarrow-Bold,#000,95,141,394,403,84562,20,Span,Table;TR;TH;P
O,I-Tableau,La,104,612,1008,BCDEEE+ArialNarrow,#000,95,104,408,417,84576,21,Span,Table;TR;TH;P
O,I-Tableau,composition,104,612,1008,BCDEEE+ArialNarrow,#000,107,146,408,417,84576,21,Span,Table;TR;TH;P
O,I-Tableau,est,104,612,1008,BCDEEE+ArialNarrow,#000,149,159,408,417,84576,21,Span,Table;TR;TH;P
O,I-Tableau,généralement,104,612,1008,BCDEEE+ArialNarrow,#000,162,207,408,417,84576,21,Span,Table;TR;TH;P
O,I-Tableau,asymétrique,104,612,1008,BCDEEE+ArialNarrow,#000,210,251,408,417,84576,21,Span,Table;TR;TH;P
O,I-Tableau,;,104,612,1008,BCDEEE+ArialNarrow,#000,254,256,408,417,84576,21,Span,Table;TR;TH;P
