seqtag,tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,à,1,622,1014,Times-Roman,#000,256,261,277,288,277,,,
O,I-Alinea,laquelle,1,622,1014,Helvetica,#000,267,301,278,288,278,,Suspect,
O,I-Alinea,étaient,1,622,1014,Helvetica,#000,307,339,278,288,278,,,
O,I-Alinea,présents,1,622,1014,Helvetica,#000,344,382,278,288,278,,,
O,I-Alinea,Madame,1,622,1014,Helvetica,#000,388,426,278,288,278,,,
O,I-Alinea,et,1,622,1014,Helvetica,#000,431,440,278,288,278,,,
O,I-Alinea,Messieurs,1,622,1014,Helvetica,#000,446,490,278,288,278,,,
O,I-Alinea,les,1,622,1014,Helvetica,#000,496,507,278,288,278,,Suspect,
O,I-Alinea,Conseillers,1,622,1014,Helvetica,#000,68,117,289,299,289,,Suspect,
O,B-Liste,Victor,1,622,1014,Helvetica,#000,68,94,311,321,311,,,
O,I-Liste,Mainville,1,622,1014,Helvetica,#000,98,136,311,321,311,,Suspect,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,311,321,311,,,
O,I-Liste,1,1,622,1014,Helvetica,#000,246,251,311,321,311,,,
O,B-Liste,Jean-Pierre,1,622,1014,Helvetica,#000,68,119,322,332,322,,,
O,I-Liste,Pariseau,1,622,1014,Helvetica,#000,122,160,322,332,322,,,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,322,332,322,,,
O,I-Liste,2,1,622,1014,Helvetica,#000,246,251,322,332,322,,,
O,B-Liste,Gabriel,1,622,1014,Helvetica,#000,68,100,333,343,333,,Suspect,
O,I-Liste,D.,1,622,1014,Helvetica,#000,104,113,333,343,333,,,
O,I-Liste,Latour,1,622,1014,Helvetica,#000,117,146,333,343,333,,,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,333,343,333,,,
O,B-Liste,3,1,622,1014,Helvetica,#000,246,251,333,343,333,,,
O,B-Liste,Gary,1,622,1014,Helvetica,#000,68,89,344,353,344,,,
O,I-Liste,Quenneville,1,622,1014,Helvetica,#000,93,146,344,353,344,,Suspect,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,344,354,344,,,
O,I-Liste,4,1,622,1014,Helvetica,#000,245,251,344,354,344,,,
O,B-Liste,André,1,622,1014,Helvetica,#000,68,94,355,364,355,,,
O,I-Liste,Lamarche,1,622,1014,Helvetica,#000,98,142,355,364,355,,,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,355,364,355,,,
O,I-Liste,5,1,622,1014,Helvetica,#000,246,251,355,364,355,,,
O,B-Liste,Nicole,1,622,1014,Helvetica,#000,69,95,366,375,366,,Suspect,
O,I-Liste,Durand,1,622,1014,Helvetica,#000,99,131,366,375,366,,,
O,I-Liste,District,1,622,1014,Helvetica,#000,210,242,366,375,366,,,
O,I-Liste,6,1,622,1014,Helvetica,#000,246,251,366,375,366,,,
O,B-Alinea,sous,1,622,1014,Helvetica,#000,68,88,388,397,388,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,92,99,388,397,388,,Suspect,
O,I-Alinea,présidence,1,622,1014,Helvetica,#000,103,152,388,397,388,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,155,166,388,397,388,,,
O,I-Alinea,Monsieur,1,622,1014,Helvetica,#000,170,210,388,397,388,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,213,221,388,397,388,,Suspect,
O,I-Alinea,Maire,1,622,1014,Helvetica,#000,225,249,388,397,388,,,
O,I-Alinea,Claude,1,622,1014,Helvetica,#000,252,283,388,397,388,,Suspect,
O,I-Alinea,Descôteaux,1,622,1014,Helvetica,#000,287,339,388,397,388,,,
O,B-Alinea,Tous,1,622,1014,Helvetica,#000,68,89,409,419,409,,,
O,I-Alinea,membres,1,622,1014,Helvetica,#000,93,135,409,419,409,,,
O,I-Alinea,dudit,1,622,1014,Helvetica,#000,139,162,409,419,409,,,
O,I-Alinea,Conseil,1,622,1014,Helvetica,#000,165,197,409,419,409,,Suspect,
O,I-Alinea,et,1,622,1014,Helvetica,#000,201,209,409,419,409,,,
O,I-Alinea,en,1,622,1014,Helvetica,#000,213,223,409,419,409,,,
O,I-Alinea,formant,1,622,1014,Helvetica,#000,227,262,409,419,409,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,266,273,409,419,409,,Suspect,
O,I-Alinea,quorum.,1,622,1014,Helvetica,#000,277,314,409,419,409,,,
O,B-Alinea,Conformément,1,622,1014,Helvetica,#000,68,136,431,441,431,,,
O,I-Alinea,aux,1,622,1014,Helvetica,#000,141,157,431,441,431,,,
O,I-Alinea,dispositions,1,622,1014,Helvetica,#000,162,215,431,441,431,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,220,231,431,441,431,,,
O,I-Alinea,l'article,1,622,1014,Helvetica,#000,236,268,431,441,431,,Suspect,
O,I-Alinea,356,1,622,1014,Helvetica,#000,274,291,431,441,431,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,296,306,431,441,431,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,312,319,431,441,431,,Suspect,
O,I-Alinea,LOI,1,622,1014,Times-Italic,#000,325,341,431,441,431,,Suspect,
O,I-Alinea,SUR,1,622,1014,Times-Italic,#000,345,363,431,441,431,,,
O,I-Alinea,LES,1,622,1014,Times-Italic,#000,369,386,431,441,431,,,
O,I-Alinea,CITÉS,1,622,1014,Times-Italic,#000,391,418,431,441,431,,,
O,I-Alinea,ET,1,622,1014,Times-Italic,#000,424,435,431,441,431,,,
O,I-Alinea,VILLES,1,622,1014,Times-Italic,#000,440,471,431,441,431,,,
O,I-Alinea,(L.R.Q.,1,622,1014,Helvetica,#000,477,508,431,441,431,,,
O,I-Alinea,"1977,",1,622,1014,Helvetica,#000,69,94,442,452,442,,,
O,I-Alinea,ch.,1,622,1014,Helvetica,#000,98,111,442,452,442,,,
O,I-Alinea,"C-19),",1,622,1014,Helvetica,#000,115,143,442,452,442,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,147,155,442,452,442,,Suspect,
O,I-Alinea,greffier,1,622,1014,Helvetica,#000,158,191,442,452,442,,,
O,I-Alinea,est,1,622,1014,Helvetica,#000,194,208,442,452,442,,,
O,I-Alinea,dispensé,1,622,1014,Helvetica,#000,211,250,442,452,442,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,254,264,442,452,442,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,268,275,442,452,442,,Suspect,
O,I-Alinea,lecture,1,622,1014,Helvetica,#000,279,310,442,452,442,,Suspect,
O,I-Alinea,du,1,622,1014,Helvetica,#000,313,324,442,452,442,,,
O,I-Alinea,règlement.,1,622,1014,Helvetica,#000,328,376,442,452,442,,Suspect,
O,B-Alinea,Projet,1,622,1014,Helvetica-Bold,#000,69,100,465,475,465,,,
O,I-Alinea,de,1,622,1014,Helvetica-Bold,#000,107,120,465,475,465,,,
B-Titre,I-Alinea,règlement,1,622,1014,Helvetica-Bold,#000,128,179,465,475,465,,,
I-Titre,I-Alinea,numéro,1,622,1014,Helvetica-Bold,#000,188,226,465,475,465,,,
I-Titre,I-Alinea,1000-2008-PPC,1,622,1014,Helvetica-Bold,#000,235,314,465,475,465,,,
I-Titre,I-Alinea,relatif,1,622,1014,Helvetica-Bold,#000,322,353,465,475,465,,Suspect,
I-Titre,I-Alinea,aux,1,622,1014,Helvetica-Bold,#000,361,379,465,475,465,,,
I-Titre,I-Alinea,projets,1,622,1014,Helvetica-Bold,#000,387,422,465,475,465,,,
I-Titre,I-Alinea,particuliers,1,622,1014,Helvetica-Bold,#000,431,488,465,475,465,,Suspect,
I-Titre,I-Alinea,de,1,622,1014,Helvetica-Bold,#000,496,508,465,475,465,,,
I-Titre,I-Alinea,"construction,",1,622,1014,Helvetica-Bold,#000,69,135,476,486,476,,,
I-Titre,I-Alinea,de,1,622,1014,Helvetica-Bold,#000,138,150,476,486,476,,,
I-Titre,I-Alinea,modification,1,622,1014,Helvetica-Bold,#000,154,216,476,486,476,,,
I-Titre,I-Alinea,ou,1,622,1014,Helvetica-Bold,#000,220,232,476,486,476,,,
I-Titre,I-Alinea,d'occupation,1,622,1014,Helvetica-Bold,#000,236,300,476,486,476,,,
I-Titre,I-Alinea,d'un,1,622,1014,Helvetica-Bold,#000,303,325,476,486,476,,,
I-Titre,I-Alinea,immeuble.,1,622,1014,Helvetica-Bold,#000,329,381,476,486,476,,,
O,B-Alinea,ATIENDU,1,622,1014,Helvetica,#000,69,111,499,509,499,,,
O,I-Alinea,QUE,1,622,1014,Helvetica,#000,115,134,499,509,499,,,
O,I-Alinea,l'avis,1,622,1014,Helvetica,#000,139,161,499,509,499,,Suspect,
O,I-Alinea,de,1,622,1014,Helvetica,#000,165,175,499,509,499,,,
O,I-Alinea,motion,1,622,1014,Helvetica,#000,179,210,499,509,499,,,
O,I-Alinea,du,1,622,1014,Helvetica,#000,214,224,499,509,499,,,
O,I-Alinea,présent,1,622,1014,Helvetica,#000,229,263,499,509,499,,,
O,I-Alinea,règlement,1,622,1014,Helvetica,#000,266,312,499,509,499,,Suspect,
O,I-Alinea,a,1,622,1014,Helvetica,#000,316,321,499,509,499,,,
O,I-Alinea,été,1,622,1014,Helvetica,#000,325,338,499,509,499,,,
O,I-Alinea,donné,1,622,1014,Helvetica,#000,342,370,499,509,499,,,
O,I-Alinea,lors,1,622,1014,Helvetica,#000,374,390,499,509,499,,Suspect,
O,I-Alinea,de,1,622,1014,Helvetica,#000,394,404,499,509,499,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,408,415,499,509,499,,Suspect,
O,I-Alinea,séance,1,622,1014,Helvetica,#000,419,450,499,509,499,,,
O,I-Alinea,ordinaire,1,622,1014,Helvetica,#000,454,493,499,509,499,,,
O,I-Alinea,du,1,622,1014,Helvetica,#000,497,508,499,509,499,,,
O,I-Alinea,15,1,622,1014,Helvetica,#000,70,80,510,520,510,,,
O,I-Alinea,septembre,1,622,1014,Helvetica,#000,84,132,510,520,510,,,
O,I-Alinea,"2008,",1,622,1014,Helvetica,#000,135,161,510,520,510,,Suspect,
O,I-Alinea,par,1,622,1014,Helvetica,#000,165,179,510,520,510,,,
O,I-Alinea,Monsieur,1,622,1014,Helvetica,#000,182,223,510,520,510,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,227,234,510,520,510,,Suspect,
O,I-Alinea,Conseiller,1,622,1014,Helvetica,#000,237,282,510,520,510,,Suspect,
O,I-Alinea,Jean-Pierre,1,622,1014,Helvetica,#000,285,336,510,520,510,,,
O,I-Alinea,Pariseau.,1,622,1014,Helvetica,#000,339,380,510,520,510,,,
O,B-Alinea,QU'IL,1,622,1014,Helvetica-Bold,#000,69,98,532,542,532,,,
O,I-Alinea,SOIT,1,622,1014,Helvetica-Bold,#000,101,126,532,542,532,,Suspect,
O,I-Alinea,STATUÉ,1,622,1014,Helvetica-Bold,#000,129,168,532,542,532,,Suspect,
O,I-Alinea,ET,1,622,1014,Helvetica-Bold,#000,171,184,532,542,532,,,
O,I-Alinea,ORDONNÉ,1,622,1014,Helvetica-Bold,#000,187,237,532,542,532,,Suspect,
O,I-Alinea,PAR,1,622,1014,Helvetica-Bold,#000,241,262,532,542,532,,,
O,I-Alinea,LE,1,622,1014,Helvetica-Bold,#000,265,276,532,542,532,,,
O,I-Alinea,PRÉSENT,1,622,1014,Helvetica-Bold,#000,280,326,532,542,532,,Suspect,
O,I-Alinea,RÈGLEMENT,1,622,1014,Helvetica-Bold,#000,329,390,532,542,532,,,
O,I-Alinea,CE,1,622,1014,Helvetica-Bold,#000,393,405,532,542,532,,,
O,I-Alinea,QUI,1,622,1014,Helvetica-Bold,#000,409,428,532,542,532,,,
O,I-Alinea,"SUIT,",1,622,1014,Helvetica-Bold,#000,432,459,532,542,532,,Suspect,
O,I-Alinea,à,1,622,1014,Times-Bold,#000,463,468,531,542,531,,,
O,I-Alinea,savoir:,1,622,1014,Helvetica-Bold,#000,472,505,532,542,532,,,
O,B-Chapitre,Chapitre,1,622,1014,Helvetica-Bold,#000,269,316,554,564,554,,,
O,I-Chapitre,1,1,622,1014,Helvetica-Bold,#000,321,327,554,564,554,,,
O,I-Chapitre,DISPOSITIONS,1,622,1014,Times-Bold,#000,142,227,566,577,566,,Suspect,
O,I-Chapitre,"DÉCLARATOIRES,",1,622,1014,Times-Bold,#000,231,328,566,577,566,,,
O,I-Chapitre,INTERPRÉTATIVES,1,622,1014,Times-Bold,#000,332,438,566,577,566,,,
O,I-Chapitre,ET,1,622,1014,Times-Bold,#000,442,455,566,577,566,,,
O,I-Chapitre,ADMINISTRATIVES,1,622,1014,Times-Bold,#000,244,352,578,589,578,,,
O,B-Article,Article,1,622,1014,Helvetica-Bold,#000,69,102,601,610,601,,Suspect,
O,I-Article,1,1,622,1014,Helvetica-Bold,#000,106,111,601,610,601,,,
O,I-Article,TITRE,1,622,1014,Helvetica-Bold,#000,139,169,601,610,601,,,
O,I-Article,DU,1,622,1014,Helvetica-Bold,#000,173,187,601,610,601,,,
O,I-Article,RÈGLEMENT,1,622,1014,Helvetica-Bold,#000,191,252,601,610,601,,,
O,B-Alinea,Le,1,622,1014,Helvetica,#000,141,150,623,633,623,,,
O,I-Alinea,présent,1,622,1014,Helvetica,#000,156,190,623,633,623,,,
O,I-Alinea,règlement,1,622,1014,Helvetica,#000,195,241,623,633,623,,Suspect,
O,I-Alinea,s'intitule,1,622,1014,Helvetica,#000,246,284,623,633,623,,Suspect,
O,I-Alinea,«,1,622,1014,Helvetica,#000,290,295,623,632,623,,Suspect,
O,I-Alinea,Règlement,1,622,1014,Helvetica-Oblique,#000,300,349,623,632,623,,,
O,I-Alinea,relatif,1,622,1014,Helvetica-Oblique,#000,354,381,623,632,623,,,
O,I-Alinea,aux,1,622,1014,Helvetica-Oblique,#000,385,402,623,632,623,,,
O,I-Alinea,projets,1,622,1014,Helvetica-Oblique,#000,406,438,623,632,623,,,
O,I-Alinea,particuliers,1,622,1014,Helvetica-Oblique,#000,443,493,623,632,623,,,
O,I-Alinea,de,1,622,1014,Helvetica-Oblique,#000,498,509,623,632,623,,,
O,I-Alinea,"construction,",1,622,1014,Helvetica-Oblique,#000,140,198,634,643,634,,,
O,I-Alinea,de,1,622,1014,Helvetica-Oblique,#000,202,213,634,643,634,,,
O,I-Alinea,modification,1,622,1014,Helvetica-Oblique,#000,217,271,634,643,634,,,
O,I-Alinea,ou,1,622,1014,Helvetica-Oblique,#000,275,286,634,643,634,,,
O,I-Alinea,d'occupation,1,622,1014,Helvetica-Oblique,#000,289,346,634,643,634,,,
O,I-Alinea,d'un,1,622,1014,Helvetica-Oblique,#000,349,368,634,643,634,,,
O,I-Alinea,immeuble».,1,622,1014,Helvetica-Oblique,#000,372,428,634,643,634,,Suspect,
O,B-Article,Article,1,622,1014,Helvetica-Bold,#000,69,102,667,676,667,,Suspect,
O,I-Article,2,1,622,1014,Helvetica-Bold,#000,106,111,667,676,667,,,
O,I-Article,TERRITOIRE,1,622,1014,Helvetica-Bold,#000,140,203,667,676,667,,,
O,I-Article,ASSUJETTI,1,622,1014,Helvetica-Bold,#000,206,261,667,676,667,,Suspect,
O,B-Alinea,Le,1,622,1014,Helvetica,#000,141,150,689,698,689,,,
O,I-Alinea,présent,1,622,1014,Helvetica,#000,155,188,689,698,689,,,
O,I-Alinea,règlement,1,622,1014,Helvetica,#000,192,238,689,698,689,,Suspect,
O,I-Alinea,s'applique,1,622,1014,Helvetica,#000,242,287,689,698,689,,Suspect,
O,I-Alinea,à,1,622,1014,Times-Roman,#000,290,295,688,698,688,,,
O,I-Alinea,l'ensemble,1,622,1014,Helvetica,#000,299,347,689,698,689,,Suspect,
O,I-Alinea,du,1,622,1014,Helvetica,#000,351,362,689,698,689,,,
O,I-Alinea,territoire,1,622,1014,Helvetica,#000,366,405,689,698,689,,,
O,I-Alinea,soumis,1,622,1014,Helvetica,#000,409,441,689,698,689,,,
O,I-Alinea,à,1,622,1014,Times-Roman,#000,444,449,688,698,688,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,453,460,689,698,689,,Suspect,
O,I-Alinea,juridiction,1,622,1014,Helvetica,#000,464,509,689,698,689,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,141,151,699,709,699,,,
O,I-Alinea,la,1,622,1014,Helvetica,#000,156,163,699,709,699,,Suspect,
O,I-Alinea,Ville,1,622,1014,Helvetica,#000,167,185,699,709,699,,Suspect,
O,I-Alinea,de,1,622,1014,Helvetica,#000,190,200,699,709,699,,,
O,I-Alinea,Sainte-Adèle,1,622,1014,Helvetica,#000,204,262,699,709,699,,Suspect,
O,I-Alinea,à,1,622,1014,Helvetica,#000,266,271,699,709,699,,,
O,I-Alinea,l'exception,1,622,1014,Helvetica,#000,275,323,699,709,699,,Suspect,
O,I-Alinea,de,1,622,1014,Helvetica,#000,327,338,699,709,699,,,
O,I-Alinea,toute,1,622,1014,Helvetica,#000,342,365,699,709,699,,,
O,I-Alinea,partie,1,622,1014,Helvetica,#000,369,395,699,709,699,,,
O,I-Alinea,du,1,622,1014,Helvetica,#000,399,410,699,709,699,,,
O,I-Alinea,territoire,1,622,1014,Helvetica,#000,414,453,699,709,699,,,
O,I-Alinea,située,1,622,1014,Helvetica,#000,457,484,699,709,699,,,
O,I-Alinea,dans,1,622,1014,Helvetica,#000,488,509,699,709,699,,,
O,I-Alinea,une,1,622,1014,Helvetica,#000,141,157,710,720,710,,,
O,I-Alinea,zone,1,622,1014,Helvetica,#000,161,182,710,720,710,,,
O,I-Alinea,où,1,622,1014,Helvetica,#000,186,196,710,720,710,,,
O,I-Alinea,l'occupation,1,622,1014,Helvetica,#000,201,254,710,720,710,,Suspect,
O,I-Alinea,du,1,622,1014,Helvetica,#000,258,269,710,720,710,,,
O,I-Alinea,sol,1,622,1014,Helvetica,#000,273,285,710,720,710,,Suspect,
O,I-Alinea,est,1,622,1014,Helvetica,#000,290,303,710,720,710,,,
O,I-Alinea,soumise,1,622,1014,Helvetica,#000,307,344,710,720,710,,,
O,I-Alinea,à,1,622,1014,Times-Roman,#000,348,353,709,720,709,,,
O,I-Alinea,des,1,622,1014,Helvetica,#000,357,372,710,720,710,,,
O,I-Alinea,contraintes,1,622,1014,Helvetica,#000,376,426,710,720,710,,,
O,I-Alinea,particulières,1,622,1014,Helvetica,#000,430,485,710,720,710,,Suspect,
O,I-Alinea,pour,1,622,1014,Helvetica,#000,489,510,710,720,710,,,
O,I-Alinea,des,1,622,1014,Helvetica,#000,141,156,721,731,721,,,
O,I-Alinea,raisons,1,622,1014,Helvetica,#000,160,191,721,731,721,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,195,206,721,731,721,,,
O,I-Alinea,sécurité,1,622,1014,Helvetica,#000,209,245,721,731,721,,,
O,I-Alinea,publique.,1,622,1014,Helvetica,#000,248,289,721,731,721,,Suspect,
O,B-Article,Article,1,622,1014,Helvetica-Bold,#000,70,102,754,763,754,,Suspect,
O,I-Article,3,1,622,1014,Helvetica-Bold,#000,106,111,754,763,754,,,
O,I-Article,DOMAINE,1,622,1014,Helvetica-Bold,#000,141,189,754,763,754,,,
O,I-Article,D'APPLICATION,1,622,1014,Helvetica-Bold,#000,193,273,754,763,754,,,
O,B-Alinea,L'autorisation,1,622,1014,Helvetica,#000,141,202,776,785,776,,,
O,I-Alinea,par,1,622,1014,Helvetica,#000,211,226,776,785,776,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,235,242,776,785,776,,Suspect,
O,I-Alinea,Conseil,1,622,1014,Helvetica,#000,252,283,776,785,776,,Suspect,
O,I-Alinea,d'un,1,622,1014,Helvetica,#000,293,312,776,785,776,,,
O,I-Alinea,projet,1,622,1014,Helvetica,#000,321,348,776,785,776,,,
O,I-Alinea,particulier,1,622,1014,Helvetica,#000,357,403,776,785,776,,Suspect,
O,I-Alinea,de,1,622,1014,Helvetica,#000,412,422,776,785,776,,,
O,I-Alinea,"construction,",1,622,1014,Helvetica,#000,432,489,776,785,776,,,
O,I-Alinea,de,1,622,1014,Helvetica,#000,499,509,776,785,776,,,
O,I-Alinea,modification,1,622,1014,Helvetica,#000,141,196,787,796,787,,,
O,I-Alinea,d'un,1,622,1014,Helvetica,#000,201,220,787,796,787,,,
O,I-Alinea,immeuble,1,622,1014,Helvetica,#000,225,269,787,796,787,,Suspect,
O,I-Alinea,ou,1,622,1014,Helvetica,#000,274,284,787,796,787,,,
O,I-Alinea,d'occupation,1,622,1014,Helvetica,#000,290,346,787,796,787,,,
O,I-Alinea,d'un,1,622,1014,Helvetica,#000,351,370,787,796,787,,,
O,I-Alinea,immeuble,1,622,1014,Helvetica,#000,375,419,787,796,787,,Suspect,
O,I-Alinea,qui,1,622,1014,Helvetica,#000,424,437,787,796,787,,,
O,I-Alinea,déroge,1,622,1014,Helvetica,#000,443,473,787,796,787,,,
O,I-Alinea,à,1,622,1014,Times-Roman,#000,479,483,786,797,786,,,
O,I-Alinea,l'une,1,622,1014,Helvetica,#000,489,509,787,796,787,,Suspect,
O,I-Alinea,ou,1,622,1014,Helvetica,#000,141,151,797,807,797,,,
O,I-Alinea,l'autre,1,622,1014,Helvetica,#000,163,191,797,807,797,,Suspect,
O,I-Alinea,des,1,622,1014,Helvetica,#000,202,217,797,807,797,,,
O,I-Alinea,dispositions,1,622,1014,Helvetica,#000,228,280,797,807,797,,,
O,I-Alinea,des,1,622,1014,Helvetica,#000,291,307,797,807,797,,,
O,I-Alinea,règlements,1,622,1014,Helvetica,#000,318,368,797,807,797,,Suspect,
O,I-Alinea,concernés,1,622,1014,Helvetica,#000,378,423,797,807,797,,,
O,I-Alinea,doit,1,622,1014,Helvetica,#000,434,451,797,807,797,,,
O,I-Alinea,être,1,622,1014,Helvetica,#000,462,479,797,807,797,,,
O,I-Alinea,faite,1,622,1014,Helvetica,#000,490,510,797,807,797,,,
O,I-Alinea,conformément,1,622,1014,Helvetica,#000,141,207,808,818,808,,,
O,I-Alinea,aux,1,622,1014,Helvetica,#000,210,226,808,818,808,,,
O,I-Alinea,dispositions,1,622,1014,Helvetica,#000,230,282,808,818,808,,,
O,I-Alinea,du,1,622,1014,Helvetica,#000,286,296,808,818,808,,,
O,I-Alinea,présent,1,622,1014,Helvetica,#000,300,335,808,818,808,,,
O,I-Alinea,règlement.,1,622,1014,Helvetica,#000,338,386,808,818,808,,Suspect,
O,B-Article,Article,1,622,1014,Helvetica-Bold,#000,70,103,841,850,841,,Suspect,
O,I-Article,4,1,622,1014,Helvetica-Bold,#000,106,112,841,850,841,,,
O,I-Article,RÈGLES,1,622,1014,Helvetica-Bold,#000,141,179,841,850,841,,Suspect,
O,I-Article,DE,1,622,1014,Helvetica-Bold,#000,182,195,841,850,841,,,
O,I-Article,PRÉSÉANCE,1,622,1014,Helvetica-Bold,#000,199,258,841,850,841,,,
O,I-Article,DES,1,622,1014,Helvetica-Bold,#000,262,282,841,850,841,,Suspect,
O,I-Article,DISPOSITIONS,1,622,1014,Helvetica-Bold,#000,285,362,841,850,841,,Suspect,
O,B-Alinea,Dans,1,622,1014,Helvetica,#000,141,164,863,872,863,,,
O,I-Alinea,le,1,622,1014,Helvetica,#000,172,179,863,872,863,,Suspect,
O,I-Alinea,présent,1,622,1014,Helvetica,#000,187,221,863,872,863,,,
O,I-Alinea,"règlement,",1,622,1014,Helvetica,#000,229,277,863,872,863,,Suspect,
