seqtag,tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Alinea,travaux,19,612,1008,BCDJEE+ArialNarrow,#222,371,398,145,155,18291,2,P,Document;H1
O,I-Alinea,municipaux,19,612,1008,BCDJEE+ArialNarrow,#222,400,442,145,155,18291,2,P,Document;H1
O,I-Alinea,pour,19,612,1008,BCDJEE+ArialNarrow,#222,443,460,145,155,18291,2,P,Document;H1
O,I-Alinea,le,19,612,1008,BCDJEE+ArialNarrow,#222,462,468,145,155,18291,2,P,Document;H1
O,I-Alinea,projet,19,612,1008,BCDJEE+ArialNarrow,#222,470,490,145,155,18291,2,P,Document;H1
O,I-Alinea,ci-dessus,19,612,1008,BCDJEE+ArialNarrow,#222,492,527,145,155,18291,2,P,Document;H1
O,I-Alinea,mentionné.,19,612,1008,BCDJEE+ArialNarrow,#222,85,126,156,166,18303,2,P,Document;H1
O,I-Alinea,Je,19,612,1008,BCDJEE+ArialNarrow,#222,128,137,156,166,18303,2,P,Document;H1
O,I-Alinea,m’engage,19,612,1008,BCDJEE+ArialNarrow,#222,139,175,156,166,18303,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDJEE+ArialNarrow,#222,178,182,156,166,18303,2,P,Document;H1
O,I-Alinea,ce,19,612,1008,BCDJEE+ArialNarrow,#222,185,193,156,166,18303,2,P,Document;H1
O,I-Alinea,que,19,612,1008,BCDJEE+ArialNarrow,#222,196,210,156,166,18303,2,P,Document;H1
O,I-Alinea,les,19,612,1008,BCDJEE+ArialNarrow,#222,212,223,156,166,18303,2,P,Document;H1
O,I-Alinea,"infrastructures,",19,612,1008,BCDJEE+ArialNarrow,#222,225,279,156,166,18303,2,P,Document;H1
O,I-Alinea,équipements,19,612,1008,BCDJEE+ArialNarrow,#222,282,329,156,166,18303,2,P,Document;H1
O,I-Alinea,ou,19,612,1008,BCDJEE+ArialNarrow,#222,331,340,156,166,18303,2,P,Document;H1
O,I-Alinea,aménagements,19,612,1008,BCDJEE+ArialNarrow,#222,343,399,156,166,18303,2,P,Document;H1
O,I-Alinea,dans,19,612,1008,BCDJEE+ArialNarrow,#222,402,420,156,166,18303,2,P,Document;H1
O,I-Alinea,le,19,612,1008,BCDJEE+ArialNarrow,#222,422,428,156,166,18303,2,P,Document;H1
O,I-Alinea,projet,19,612,1008,BCDJEE+ArialNarrow,#222,431,451,156,166,18303,2,P,Document;H1
O,I-Alinea,qui,19,612,1008,BCDJEE+ArialNarrow,#222,454,465,156,166,18303,2,P,Document;H1
O,I-Alinea,sont,19,612,1008,BCDJEE+ArialNarrow,#222,467,483,156,166,18303,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDJEE+ArialNarrow,#222,485,490,156,166,18303,2,P,Document;H1
O,I-Alinea,caractère,19,612,1008,BCDJEE+ArialNarrow,#222,492,527,156,166,18303,2,P,Document;H1
O,I-Alinea,"public,",19,612,1008,BCDGEE+ArialNarrow,#222,85,109,168,178,18314,2,P,Document;H1
O,I-Alinea,soient,19,612,1008,BCDGEE+ArialNarrow,#222,112,133,168,178,18314,2,P,Document;H1
O,I-Alinea,cédées,19,612,1008,BCDGEE+ArialNarrow,#222,136,163,168,178,18314,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDGEE+ArialNarrow,#222,166,170,168,178,18314,2,P,Document;H1
O,I-Alinea,la,19,612,1008,BCDGEE+ArialNarrow,#222,173,179,168,178,18314,2,P,Document;H1
O,I-Alinea,"Ville,",19,612,1008,BCDGEE+ArialNarrow,#222,182,200,168,178,18314,2,P,Document;H1
O,I-Alinea,libres,19,612,1008,BCDGEE+ArialNarrow,#222,203,223,168,178,18314,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDGEE+ArialNarrow,#222,226,235,168,178,18314,2,P,Document;H1
O,I-Alinea,toute,19,612,1008,BCDGEE+ArialNarrow,#222,238,256,168,178,18314,2,P,Document;H1
O,I-Alinea,"charge,",19,612,1008,BCDGEE+ArialNarrow,#222,259,286,168,178,18314,2,P,Document;H1
O,I-Alinea,priorité,19,612,1008,BCDGEE+ArialNarrow,#222,289,314,168,178,18314,2,P,Document;H1
O,I-Alinea,et,19,612,1008,BCDGEE+ArialNarrow,#222,317,324,168,178,18314,2,P,Document;H1
O,I-Alinea,"hypothèque,",19,612,1008,BCDGEE+ArialNarrow,#222,326,372,168,178,18314,2,P,Document;H1
O,I-Alinea,et,19,612,1008,BCDGEE+ArialNarrow,#222,374,381,168,178,18314,2,P,Document;H1
O,I-Alinea,"ce,",19,612,1008,BCDGEE+ArialNarrow,#222,384,395,168,178,18314,2,P,Document;H1
O,I-Alinea,sur,19,612,1008,BCDGEE+ArialNarrow,#222,398,409,168,178,18314,2,P,Document;H1
O,I-Alinea,demande,19,612,1008,BCDGEE+ArialNarrow,#222,412,446,168,178,18314,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDGEE+ArialNarrow,#222,449,458,168,178,18314,2,P,Document;H1
O,I-Alinea,celle-ci,19,612,1008,BCDGEE+ArialNarrow,#222,461,487,168,178,18314,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDGEE+ArialNarrow,#222,490,494,168,178,18314,2,P,Document;H1
O,I-Alinea,cet,19,612,1008,BCDGEE+ArialNarrow,#222,497,508,168,178,18314,2,P,Document;H1
O,I-Alinea,effet,19,612,1008,BCDGEE+ArialNarrow,#222,511,527,168,178,18314,2,P,Document;H1
O,I-Alinea,conformément,19,612,1008,BCDJEE+ArialNarrow,#222,85,137,179,189,18326,2,P,Document;H1
O,I-Alinea,au,19,612,1008,BCDJEE+ArialNarrow,#222,140,149,179,189,18326,2,P,Document;H1
O,I-Alinea,protocole,19,612,1008,BCDJEE+ArialNarrow,#222,152,185,179,189,18326,2,P,Document;H1
O,I-Alinea,d’entente,19,612,1008,BCDJEE+ArialNarrow,#222,188,221,179,189,18326,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDJEE+ArialNarrow,#222,224,228,179,189,18326,2,P,Document;H1
O,I-Alinea,être,19,612,1008,BCDJEE+ArialNarrow,#222,231,245,179,189,18326,2,P,Document;H1
O,I-Alinea,conclu.,19,612,1008,BCDJEE+ArialNarrow,#222,248,274,179,189,18326,2,P,Document;H1
O,I-Alinea,Je,19,612,1008,BCDJEE+ArialNarrow,#222,276,285,179,189,18326,2,P,Document;H1
O,I-Alinea,m’engage,19,612,1008,BCDJEE+ArialNarrow,#222,287,323,179,189,18326,2,P,Document;H1
O,I-Alinea,à,19,612,1008,BCDJEE+ArialNarrow,#222,325,330,179,189,18326,2,P,Document;H1
O,I-Alinea,réaliser,19,612,1008,BCDJEE+ArialNarrow,#222,333,359,179,189,18326,2,P,Document;H1
O,I-Alinea,le,19,612,1008,BCDJEE+ArialNarrow,#222,362,368,179,189,18326,2,P,Document;H1
O,I-Alinea,projet,19,612,1008,BCDJEE+ArialNarrow,#222,371,391,179,189,18326,2,P,Document;H1
O,I-Alinea,dans,19,612,1008,BCDJEE+ArialNarrow,#222,394,412,179,189,18326,2,P,Document;H1
O,I-Alinea,le,19,612,1008,BCDJEE+ArialNarrow,#222,414,420,179,189,18326,2,P,Document;H1
O,I-Alinea,respect,19,612,1008,BCDJEE+ArialNarrow,#222,423,450,179,189,18326,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDJEE+ArialNarrow,#222,452,461,179,189,18326,2,P,Document;H1
O,I-Alinea,la,19,612,1008,BCDJEE+ArialNarrow,#222,464,470,179,189,18326,2,P,Document;H1
O,I-Alinea,règlementation,19,612,1008,BCDJEE+ArialNarrow,#222,473,527,179,189,18326,2,P,Document;H1
O,I-Alinea,applicable,19,612,1008,BCDGEE+ArialNarrow,#222,85,122,191,201,18337,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDGEE+ArialNarrow,#222,124,133,191,201,18337,2,P,Document;H1
O,I-Alinea,la,19,612,1008,BCDGEE+ArialNarrow,#222,135,141,191,201,18337,2,P,Document;H1
O,I-Alinea,Ville,19,612,1008,BCDGEE+ArialNarrow,#222,143,158,191,201,18337,2,P,Document;H1
O,I-Alinea,et,19,612,1008,BCDGEE+ArialNarrow,#222,160,167,191,201,18337,2,P,Document;H1
O,I-Alinea,je,19,612,1008,BCDGEE+ArialNarrow,#222,169,175,191,201,18337,2,P,Document;H1
O,I-Alinea,reconnais,19,612,1008,BCDGEE+ArialNarrow,#222,177,213,191,201,18337,2,P,Document;H1
O,I-Alinea,avoir,19,612,1008,BCDGEE+ArialNarrow,#222,215,232,191,201,18337,2,P,Document;H1
O,I-Alinea,pris,19,612,1008,BCDGEE+ArialNarrow,#222,234,247,191,201,18337,2,P,Document;H1
O,I-Alinea,connaissance,19,612,1008,BCDGEE+ArialNarrow,#222,249,299,191,201,18337,2,P,Document;H1
O,I-Alinea,du,19,612,1008,BCDGEE+ArialNarrow,#222,301,310,191,201,18337,2,P,Document;H1
O,I-Alinea,règlement,19,612,1008,BCDGEE+ArialNarrow,#222,312,349,191,201,18337,2,P,Document;H1
O,I-Alinea,sur,19,612,1008,BCDGEE+ArialNarrow,#222,350,362,191,201,18337,2,P,Document;H1
O,I-Alinea,les,19,612,1008,BCDGEE+ArialNarrow,#222,364,374,191,201,18337,2,P,Document;H1
O,I-Alinea,ententes,19,612,1008,BCDGEE+ArialNarrow,#222,376,407,191,201,18337,2,P,Document;H1
O,I-Alinea,relatives,19,612,1008,BCDGEE+ArialNarrow,#222,409,440,191,201,18337,2,P,Document;H1
O,I-Alinea,aux,19,612,1008,BCDGEE+ArialNarrow,#222,442,455,191,201,18337,2,P,Document;H1
O,I-Alinea,travaux,19,612,1008,BCDGEE+ArialNarrow,#222,457,483,191,201,18337,2,P,Document;H1
O,I-Alinea,municipaux,19,612,1008,BCDGEE+ArialNarrow,#222,485,527,191,201,18337,2,P,Document;H1
O,I-Alinea,et,19,612,1008,BCDJEE+ArialNarrow,#222,85,92,202,212,18349,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDJEE+ArialNarrow,#222,94,103,202,212,18349,2,P,Document;H1
O,I-Alinea,toute,19,612,1008,BCDJEE+ArialNarrow,#222,106,124,202,212,18349,2,P,Document;H1
O,I-Alinea,autre,19,612,1008,BCDJEE+ArialNarrow,#222,126,145,202,212,18349,2,P,Document;H1
O,I-Alinea,loi,19,612,1008,BCDJEE+ArialNarrow,#222,147,155,202,212,18349,2,P,Document;H1
O,I-Alinea,ou,19,612,1008,BCDJEE+ArialNarrow,#222,158,167,202,212,18349,2,P,Document;H1
O,I-Alinea,règlement,19,612,1008,BCDJEE+ArialNarrow,#222,169,205,202,212,18349,2,P,Document;H1
O,I-Alinea,qui,19,612,1008,BCDJEE+ArialNarrow,#222,208,219,202,212,18349,2,P,Document;H1
O,I-Alinea,s’appliquerait,19,612,1008,BCDJEE+ArialNarrow,#222,221,269,202,212,18349,2,P,Document;H1
O,I-Alinea,dans,19,612,1008,BCDJEE+ArialNarrow,#222,271,289,202,212,18349,2,P,Document;H1
O,I-Alinea,le,19,612,1008,BCDJEE+ArialNarrow,#222,292,298,202,212,18349,2,P,Document;H1
O,I-Alinea,cadre,19,612,1008,BCDJEE+ArialNarrow,#222,300,321,202,212,18349,2,P,Document;H1
O,I-Alinea,de,19,612,1008,BCDJEE+ArialNarrow,#222,323,332,202,212,18349,2,P,Document;H1
O,I-Alinea,mon,19,612,1008,BCDJEE+ArialNarrow,#222,334,350,202,212,18349,2,P,Document;H1
O,I-Alinea,projet.,19,612,1008,BCDJEE+ArialNarrow,#222,353,375,202,212,18349,2,P,Document;H1
O,B-Alinea,Signature,19,612,1008,BCDGEE+ArialNarrow,#222,85,120,226,236,18372,3,P,Document;H1
O,I-Alinea,:,19,612,1008,BCDGEE+ArialNarrow,#222,122,125,226,236,18372,3,P,Document;H1
O,I-Alinea,______________________________________,19,612,1008,BCDGEE+ArialNarrow,#222,127,300,226,236,18372,3,P,Document;H1
O,B-Alinea,Date,19,612,1008,BCDGEE+ArialNarrow,#222,85,102,249,259,18395,4,P,Document;H1
O,I-Alinea,:,19,612,1008,BCDGEE+ArialNarrow,#222,105,107,249,259,18395,4,P,Document;H1
O,I-Alinea,_________,19,612,1008,BCDGEE+ArialNarrow,#222,109,150,249,259,18395,4,P,Document;H1
O,I-Alinea,/,19,612,1008,BCDGEE+ArialNarrow,#222,153,155,249,259,18395,4,P,Document;H1
O,I-Alinea,_________,19,612,1008,BCDGEE+ArialNarrow,#222,157,198,249,259,18395,4,P,Document;H1
O,I-Alinea,/,19,612,1008,BCDGEE+ArialNarrow,#222,200,203,249,259,18395,4,P,Document;H1
O,I-Alinea,_________,19,612,1008,BCDGEE+ArialNarrow,#222,205,246,249,259,18395,4,P,Document;H1
O,B-Pied,19,19,612,1008,BCDGEE+ArialNarrow,#777,520,527,965,973,19111,,Artifact,
